t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.100,0.350,0.0876,-0.0232,0.0570,0.0003,-0.7071,-0.0099,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.100,0.350,0.1025,-0.0562,-0.0289,-0.0116,-0.4784,-0.5212,-0.0285,-0.0286,-0.0285,-0.0285,0.0186
0.0240,sand,1.100,0.350,0.1174,-0.1081,-0.0438,-0.0143,-0.3357,-0.0947,-0.0535,-0.0535,-0.0535,-0.0535,0.0448
0.0360,sand,1.100,0.350,0.1321,0.0185,0.0872,-0.0094,-0.4359,0.0940,0.0132,0.0131,0.0132,0.0132,0.0642
0.0480,sand,1.100,0.350,0.1468,0.0243,-0.0151,0.0026,0.5694,-0.1320,0.0247,0.0246,0.0247,0.0247,0.0695
0.0600,sand,1.100,0.350,0.1614,0.0360,-0.0210,-0.0009,0.9759,0.0531,-0.0159,-0.0161,-0.0160,-0.0160,0.0718
0.0720,sand,1.100,0.350,0.1758,0.0898,0.0253,-0.0058,0.1770,0.2274,-0.0174,-0.0176,-0.0175,-0.0175,0.0840
0.0840,sand,1.100,0.350,0.1902,0.0072,0.0621,-0.0046,-0.0795,-0.2392,-0.0076,-0.0077,-0.0076,-0.0076,0.0917
0.0960,sand,1.100,0.350,0.2044,-0.0171,0.0091,-0.0005,-0.2533,0.4140,-0.0025,-0.0027,-0.0026,-0.0026,0.0957
0.1080,sand,1.100,0.350,0.2185,-0.0520,-0.0465,-0.0024,0.4770,-0.3330,-0.0029,-0.0030,-0.0029,-0.0029,0.1023
0.1200,sand,1.100,0.350,0.2325,0.0498,0.0178,-0.0039,-0.0230,-0.0672,-0.0048,-0.0049,-0.0048,-0.0048,0.1147
0.1320,sand,1.100,0.350,0.2463,-0.0732,0.0209,-0.0047,-0.0036,0.0448,-0.0072,-0.0073,-0.0072,-0.0072,0.1231
0.1440,sand,1.100,0.350,0.2600,-0.0304,0.0170,-0.0017,-0.2553,-0.1889,-0.0098,-0.0099,-0.0099,-0.0099,0.1254
0.1560,sand,1.100,0.350,0.2735,-0.0763,0.0153,0.0015,-0.0228,0.0736,-0.0159,-0.0161,-0.0160,-0.0160,0.1299
0.1680,sand,1.100,0.350,0.2868,0.0301,0.0298,-0.0027,-0.6637,-0.3300,-0.0213,-0.0215,-0.0214,-0.0214,0.1449
0.1800,sand,1.100,0.350,0.3000,0.0552,-0.0061,-0.0023,0.0043,0.0613,-0.0300,-0.0301,-0.0300,-0.0300,0.1478
