t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.550,0.0511,0.0329,-0.0379,0.0012,-0.6659,-0.0308,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.550,0.0598,0.0013,0.0306,-0.0082,-0.4885,-0.2950,-0.0290,-0.0290,-0.0290,-0.0290,0.0117
0.0240,clay,0.500,0.550,0.0685,0.0620,0.0284,-0.0105,-0.2635,-0.0545,-0.0053,-0.0053,-0.0053,-0.0053,0.0320
0.0360,clay,0.500,0.550,0.0771,-0.0458,0.0357,-0.0074,-0.1565,0.0019,0.0153,0.0153,0.0153,0.0153,0.0372
0.0480,clay,0.500,0.550,0.0856,0.1119,-0.0554,-0.0004,0.0762,0.0312,0.0224,0.0224,0.0224,0.0224,0.0383
0.0600,clay,0.500,0.550,0.0941,0.0292,0.0787,-0.0017,0.7693,0.0438,-0.0174,-0.0174,-0.0174,-0.0174,0.0437
0.0720,clay,0.500,0.550,0.1026,-0.0463,0.0108,-0.0026,0.0523,-0.0444,-0.0198,-0.0198,-0.0198,-0.0198,0.0494
0.0840,clay,0.500,0.550,0.1109,0.0022,-0.0322,-0.0022,-0.0465,-0.0862,-0.0102,-0.0101,-0.0102,-0.0102,0.0533
0.0960,clay,0.500,0.550,0.1192,0.0392,-0.0920,0.0005,0.0030,0.2226,-0.0094,-0.0094,-0.0094,-0.0094,0.0566
0.1080,clay,0.500,0.550,0.1275,0.0342,0.0991,-0.0025,0.0149,0.0071,-0.0139,-0.0139,-0.0139,-0.0139,0.0613
0.1200,clay,0.500,0.550,0.1356,-0.0549,0.0744,-0.0020,0.1052,-0.0952,-0.0172,-0.0172,-0.0172,-0.0172,0.0658
0.1320,clay,0.500,0.550,0.1437,0.0144,0.1199,-0.0017,0.0903,-0.0765,-0.0300,-0.0300,-0.0300,-0.0300,0.0697
0.1440,clay,0.500,0.550,0.1517,-0.0385,-0.0169,-0.0019,-0.0493,0.0133,-0.0419,-0.0419,-0.0419,-0.0419,0.0736
0.1560,clay,0.500,0.550,0.1595,0.0206,-0.0467,-0.0008,-0.0046,0.0122,-0.0576,-0.0576,-0.0576,-0.0576,0.0776
0.1680,clay,0.500,0.550,0.1673,-0.0202,-0.0090,0.0011,-0.0824,-0.1143,-0.0747,-0.0747,-0.0747,-0.0747,0.0838
0.1800,clay,0.500,0.550,0.1750,-0.0371,-0.0277,-0.0003,0.0320,0.1239,-0.0952,-0.0952,-0.0952,-0.0952,0.0865
0.1920,clay,0.500,0.550,0.1826,0.0341,-0.0499,-0.0018,0.0632,0.1009,-0.1185,-0.1185,-0.1185,-0.1185,0.0897
0.2040,clay,0.500,0.550,0.1900,0.0252,0.0524,0.0013,-0.0342,0.0284,-0.1441,-0.1441,-0.1441,-0.1441,0.0938
0.2160,clay,0.500,0.550,0.1973,-0.0531,0.0258,-0.0015,0.0091,0.0588,-0.1767,-0.1767,-0.1767,-0.1767,0.0975
0.2280,clay,0.500,0.550,0.2045,0.0426,-0.0475,-0.0006,0.1053,-0.3913,-0.2087,-0.2087,-0.2087,-0.2087,0.1006
0.2400,clay,0.500,0.550,0.2116,0.0838,0.0512,-0.0029,0.1585,-0.0659,-0.2459,-0.2459,-0.2459,-0.2459,0.1063
0.2520,clay,0.500,0.550,0.2185,-0.0071,-0.0606,0.0010,-0.0659,-0.0302,-0.2928,-0.2928,-0.2928,-0.2928,0.1100
0.2640,clay,0.500,0.550,0.2253,-0.0025,0.0649,-0.0025,0.2378,-0.0125,-0.3404,-0.3404,-0.3404,-0.3404,0.1135
