t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.350,0.0000,-0.1074,-0.0778,-0.0015,-0.7159,0.0011,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.350,0.0151,0.0827,-0.0422,-0.0015,-0.6091,0.0128,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,clay,0.500,0.350,0.0301,-0.0348,-0.0176,-0.0059,-0.2809,-0.0335,-0.0068,-0.0068,-0.0068,-0.0068,0.0091
0.0360,clay,0.500,0.350,0.0452,0.0195,0.0217,-0.0067,-0.2370,0.1128,0.0152,0.0152,0.0152,0.0152,0.0187
0.0480,clay,0.500,0.350,0.0602,0.0010,0.0333,-0.0032,0.1524,-0.0156,0.0227,0.0227,0.0227,0.0227,0.0245
0.0600,clay,0.500,0.350,0.0752,0.0732,-0.0680,-0.0035,0.7751,-0.0350,-0.0181,-0.0181,-0.0181,-0.0181,0.0318
0.0720,clay,0.500,0.350,0.0901,-0.0499,0.0490,-0.0029,0.1618,-0.0691,-0.0172,-0.0172,-0.0172,-0.0172,0.0390
0.0840,clay,0.500,0.350,0.1050,-0.0018,-0.0054,-0.0035,-0.1297,-0.1253,-0.0059,-0.0059,-0.0059,-0.0059,0.0473
0.0960,clay,0.500,0.350,0.1198,-0.0654,-0.0264,-0.0032,-0.8683,0.3648,-0.0023,-0.0023,-0.0023,-0.0023,0.0557
0.1080,clay,0.500,0.350,0.1346,-0.0035,-0.0399,-0.0009,-0.0380,0.0877,-0.0037,-0.0037,-0.0037,-0.0037,0.0627
0.1200,clay,0.500,0.350,0.1492,-0.0044,-0.0068,-0.0035,-0.0039,0.0319,-0.0041,-0.0041,-0.0041,-0.0041,0.0689
0.1320,clay,0.500,0.350,0.1638,0.0276,-0.0550,-0.0060,0.0773,-0.1406,-0.0072,-0.0071,-0.0071,-0.0071,0.0786
0.1440,clay,0.500,0.350,0.1782,0.0389,0.0807,-0.0064,0.1688,-0.8032,-0.0142,-0.0141,-0.0142,-0.0142,0.0877
