t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.750,0.0000,0.0104,-0.0324,0.0024,-0.6718,-0.0059,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.750,0.0151,-0.0044,-0.0373,0.0006,-0.6431,-0.0179,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.700,0.750,0.0301,0.0335,0.0685,-0.0041,-0.2590,-0.0366,-0.0053,-0.0053,-0.0053,-0.0053,0.0072
0.0360,dirt,0.700,0.750,0.0452,0.0780,0.0183,-0.0073,-0.5378,0.1895,0.0159,0.0159,0.0159,0.0159,0.0184
0.0480,dirt,0.700,0.750,0.0602,0.0361,-0.0564,-0.0015,-0.0433,0.0267,0.0223,0.0222,0.0222,0.0222,0.0223
0.0600,dirt,0.700,0.750,0.0752,0.0892,-0.0043,-0.0078,0.6544,0.0067,-0.0183,-0.0184,-0.0184,-0.0184,0.0318
0.0720,dirt,0.700,0.750,0.0901,0.0455,-0.0414,-0.0043,0.1000,-0.0583,-0.0220,-0.0221,-0.0221,-0.0221,0.0420
0.0840,dirt,0.700,0.750,0.1050,-0.0224,-0.0549,-0.0038,-0.2603,-0.1598,-0.0168,-0.0168,-0.0168,-0.0168,0.0485
0.0960,dirt,0.700,0.750,0.1198,-0.0604,0.0155,-0.0035,0.1658,0.3747,-0.0206,-0.0207,-0.0207,-0.0207,0.0551
0.1080,dirt,0.700,0.750,0.1346,-0.0245,-0.0495,-0.0044,0.0129,0.0032,-0.0293,-0.0294,-0.0294,-0.0294,0.0618
0.1200,dirt,0.700,0.750,0.1492,0.0903,-0.0066,-0.0059,-0.0248,-0.0173,-0.0466,-0.0467,-0.0467,-0.0467,0.0687
0.1320,dirt,0.700,0.750,0.1638,-0.0110,-0.0289,-0.0068,0.5989,1.4640,-0.0876,-0.0877,-0.0877,-0.0877,0.0768
0.1440,dirt,0.700,0.750,0.1782,-0.1488,-0.0114,-0.0096,0.0236,-0.5481,-0.0914,-0.0916,-0.0915,-0.0915,0.0922
0.1560,dirt,0.700,0.750,0.1926,0.0066,0.0570,-0.0041,-0.1581,0.1564,-0.1317,-0.1318,-0.1318,-0.1318,0.0996
0.1680,dirt,0.700,0.750,0.2068,-0.0289,-0.0352,-0.0001,0.1531,-0.0291,-0.1649,-0.1650,-0.1649,-0.1649,0.0997
0.1800,dirt,0.700,0.750,0.2209,-0.0205,0.0012,-0.0026,-0.2905,-0.3736,-0.2054,-0.2057,-0.2055,-0.2055,0.1012
0.1920,dirt,0.700,0.750,0.2348,0.0277,-0.0570,-0.0058,0.6679,0.1951,-0.2221,-0.2224,-0.2222,-0.2222,0.1112
0.2040,dirt,0.700,0.750,0.2486,0.0248,-0.0760,-0.0066,-0.2726,0.2240,-0.2946,-0.2948,-0.2947,-0.2947,0.1236
0.2160,dirt,0.700,0.750,0.2623,0.0418,0.0221,-0.0036,-0.0585,0.2705,-0.4025,-0.4028,-0.4026,-0.4026,0.1310
0.2280,dirt,0.700,0.750,0.2757,0.0007,-0.0178,-0.0024,0.0994,0.0647,-0.4472,-0.4474,-0.4472,-0.4473,0.1347
0.2400,dirt,0.700,0.750,0.2891,-0.0227,0.1063,-0.0067,0.1651,0.0457,-0.5390,-0.5393,-0.5391,-0.5391,0.1438
0.2520,dirt,0.700,0.750,0.3022,0.0673,0.0072,-0.0027,0.0910,-0.1214,-0.6169,-0.6172,-0.6170,-0.6170,0.1533
