t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.750,0.0000,-0.0418,-0.0383,-0.0005,-0.6643,0.0110,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.750,0.0088,-0.0036,-0.0330,0.0002,-0.6184,-0.0187,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.700,0.750,0.0176,-0.0348,0.0242,-0.0032,-0.5483,0.0022,-0.0045,-0.0045,-0.0045,-0.0045,0.0049
0.0360,dirt,0.700,0.750,0.0264,0.0096,0.0908,-0.0048,-0.0816,0.0561,0.0153,0.0153,0.0153,0.0153,0.0110
0.0480,dirt,0.700,0.750,0.0351,-0.0550,-0.0468,-0.0032,0.1491,-0.0445,0.0222,0.0222,0.0222,0.0222,0.0151
0.0600,dirt,0.700,0.750,0.0439,-0.0474,-0.0514,-0.0024,0.9667,0.0176,-0.0186,-0.0186,-0.0186,-0.0186,0.0188
0.0720,dirt,0.700,0.750,0.0526,0.0118,0.0782,-0.0053,0.0359,-0.0055,-0.0252,-0.0253,-0.0253,-0.0253,0.0232
0.0840,dirt,0.700,0.750,0.0613,0.0204,0.0512,-0.0011,0.0518,-0.0225,-0.0168,-0.0168,-0.0168,-0.0168,0.0284
0.0960,dirt,0.700,0.750,0.0699,-0.0196,0.0699,-0.0004,-0.0945,0.1536,-0.0198,-0.0198,-0.0198,-0.0198,0.0329
0.1080,dirt,0.700,0.750,0.0785,-0.0323,-0.0356,-0.0023,0.0248,0.0597,-0.0312,-0.0312,-0.0312,-0.0312,0.0362
0.1200,dirt,0.700,0.750,0.0870,0.0315,-0.0725,-0.0017,0.1115,-0.0272,-0.0467,-0.0467,-0.0467,-0.0467,0.0405
0.1320,dirt,0.700,0.750,0.0955,0.0546,0.0254,-0.0038,0.0531,-0.1931,-0.0670,-0.0670,-0.0670,-0.0670,0.0450
0.1440,dirt,0.700,0.750,0.1040,0.0301,-0.0431,-0.0031,0.0310,-0.0216,-0.0928,-0.0928,-0.0928,-0.0928,0.0503
