t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.550,0.0876,-0.0912,0.0642,-0.0008,-0.6673,-0.0012,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.550,0.1025,-0.0063,-0.0372,-0.0130,-0.5066,-0.5350,-0.0288,-0.0289,-0.0289,-0.0289,0.0192
0.0240,clay,0.500,0.550,0.1174,-0.1158,0.0086,-0.0175,0.0765,0.0045,-0.0112,-0.0112,-0.0116,-0.0111,0.0544
0.0360,clay,0.500,0.550,0.1321,-0.0873,-0.0395,-0.0101,-0.5157,-0.0896,0.0146,0.0146,0.0142,0.0147,0.0664
0.0480,clay,0.500,0.550,0.1468,-0.0178,0.0055,-0.0017,0.2281,0.0168,0.0223,0.0223,0.0220,0.0225,0.0663
0.0600,clay,0.500,0.550,0.1614,0.0104,0.0055,-0.0017,0.7452,0.0783,-0.0177,-0.0177,-0.0180,-0.0175,0.0710
0.0720,clay,0.500,0.550,0.1758,0.0745,-0.0133,-0.0069,0.0713,-0.0749,-0.0212,-0.0212,-0.0216,-0.0210,0.0852
0.0840,clay,0.500,0.550,0.1902,0.0618,-0.0201,-0.0043,0.1670,-0.3950,-0.0099,-0.0099,-0.0102,-0.0097,0.0923
0.0960,clay,0.500,0.550,0.2044,-0.1302,-0.0022,0.0004,0.0005,0.4152,-0.0097,-0.0097,-0.0101,-0.0096,0.0963
0.1080,clay,0.500,0.550,0.2185,-0.0518,0.0219,-0.0042,0.2226,-0.0002,-0.0134,-0.0134,-0.0137,-0.0132,0.1023
0.1200,clay,0.500,0.550,0.2325,-0.0044,0.0214,-0.0065,0.5992,-0.0822,-0.0191,-0.0192,-0.0195,-0.0190,0.1148
0.1320,clay,0.500,0.550,0.2463,-0.0161,-0.0828,-0.0056,-0.0094,0.0248,-0.0460,-0.0460,-0.0463,-0.0458,0.1239
0.1440,clay,0.500,0.550,0.2600,-0.0314,-0.0280,0.0014,-0.0737,-0.0409,-0.0404,-0.0403,-0.0407,-0.0402,0.1234
0.1560,clay,0.500,0.550,0.2735,0.0757,0.0254,0.0013,-0.1790,2.6083,-0.0600,-0.0599,-0.0603,-0.0598,0.1328
0.1680,clay,0.500,0.550,0.2868,0.0472,-0.0026,-0.0032,-0.0207,0.3568,-0.0742,-0.0742,-0.0745,-0.0740,0.1407
0.1800,clay,0.500,0.550,0.3000,0.1236,0.0402,-0.0005,0.0692,-0.1087,-0.0854,-0.0853,-0.0857,-0.0851,0.1476
0.1920,clay,0.500,0.550,0.3130,0.0043,0.0512,-0.0041,0.0443,-0.1631,-0.1204,-0.1204,-0.1207,-0.1202,0.1547
0.2040,clay,0.500,0.550,0.3257,-0.0672,0.0389,-0.0023,-0.0199,0.0476,-0.1469,-0.1468,-0.1472,-0.1466,0.1605
0.2160,clay,0.500,0.550,0.3383,0.0525,-0.0423,-0.0031,-0.0186,0.0336,-0.1795,-0.1794,-0.1797,-0.1792,0.1671
0.2280,clay,0.500,0.550,0.3506,-0.1012,-0.0266,-0.0027,-0.0849,-0.1194,-0.2107,-0.2107,-0.2110,-0.2105,0.1726
0.2400,clay,0.500,0.550,0.3628,0.0013,0.0341,-0.0053,-0.0259,-0.3162,-0.2448,-0.2448,-0.2451,-0.2446,0.1807
0.2520,clay,0.500,0.550,0.3747,-0.0065,-0.0436,-0.0026,-0.0245,0.0050,-0.2810,-0.2810,-0.2813,-0.2808,0.1893
0.2640,clay,0.500,0.550,0.3863,0.0255,-0.0747,-0.0027,0.0056,0.0079,-0.3270,-0.3269,-0.3273,-0.3267,0.1965
0.2760,clay,0.500,0.550,0.3977,-0.0023,0.0296,-0.0026,0.0324,-0.1072,-0.3899,-0.3898,-0.3902,-0.3896,0.1995
0.2880,clay,0.500,0.550,0.4089,-0.0270,0.0368,-0.0019,0.0243,0.0329,-0.4448,-0.4447,-0.4451,-0.4446,0.2022
0.3000,clay,0.500,0.550,0.4198,0.0822,0.0094,-0.0007,0.0106,-0.1509,-0.5111,-0.5111,-0.5114,-0.5109,0.2088
0.3120,clay,0.500,0.550,0.4304,0.0112,0.0544,-0.0039,0.0770,-0.0148,-0.5769,-0.5769,-0.5772,-0.5767,0.2195
0.3240,clay,0.500,0.550,0.4408,0.1155,0.0451,-0.0031,0.0663,0.0539,-0.6467,-0.6466,-0.6470,-0.6464,0.2251
0.3360,clay,0.500,0.550,0.4509,0.0380,0.1101,-0.0014,-0.0331,0.1700,-0.7025,-0.7024,-0.7028,-0.7023,0.2282
0.3480,clay,0.500,0.550,0.4607,-0.0593,0.0776,-0.0015,0.0306,0.1548,-0.7959,-0.7959,-0.7962,-0.7957,0.2323
0.3600,clay,0.500,0.550,0.4702,-0.0417,0.0226,-0.0015,-0.0196,-0.2174,-0.8753,-0.8752,-0.8756,-0.8751,0.2369
0.3720,clay,0.500,0.550,0.4794,-0.0075,-0.0014,-0.0018,0.0791,0.0893,-0.9776,-0.9775,-0.9779,-0.9773,0.2427
0.3840,clay,0.500,0.550,0.4883,-0.0326,0.0565,-0.0017,0.0101,-0.0306,-1.0840,-1.0839,-1.0843,-1.0838,0.2473
0.3960,clay,0.500,0.550,0.4970,0.0201,0.1143,-0.0028,-0.1913,0.4451,-1.2048,-1.2047,-1.2051,-1.2046,0.2508
0.4080,clay,0.500,0.550,0.5052,-0.0869,0.0491,-0.0015,0.3478,0.2849,-1.3319,-1.3318,-1.3322,-1.3317,0.2552
0.4200,clay,0.500,0.550,0.5132,0.0181,0.0897,-0.0015,0.0349,0.1268,-1.4827,-1.4754,-1.4773,-1.4768,0.2610
0.4320,clay,0.500,0.550,0.5209,0.0376,-0.0368,0.0006,1.9432,-3.4100,-0.9151,-1.4540,-1.0987,-1.5241,0.2643
0.4440,clay,0.500,0.550,0.5282,0.0411,0.0663,0.0092,3.2236,-1.9253,-0.9434,-0.4022,-0.9806,-1.3767,0.2650
0.4560,clay,0.500,0.550,0.5352,0.0410,0.0522,0.0092,2.8291,3.9121,-1.3195,0.0054,-1.3284,-1.2995,0.2648
0.4680,clay,0.500,0.550,0.5418,0.1717,0.0626,0.0152,2.8295,-1.5642,-0.7724,-1.4433,-1.2606,-1.3858,0.2570
0.4800,clay,0.500,0.550,0.5481,0.1793,0.0733,0.0128,4.0063,-1.1609,-1.1237,-1.3260,-1.1583,-1.5466,0.2553
0.4920,clay,0.500,0.550,0.5541,0.3021,-0.0228,0.0122,5.1491,-2.0483,-0.7976,-1.3992,-0.8381,-1.0377,0.2609
0.5040,clay,0.500,0.550,0.5597,0.3996,0.0061,0.0103,4.8311,0.3708,-0.9469,-1.0123,-0.6919,-0.9640,0.2626
