t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.650,0.650,0.0000,-0.0085,-0.0214,-0.0004,-0.6841,0.0287,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.650,0.650,0.0126,-0.0272,0.0383,0.0004,-0.6117,0.0073,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.650,0.650,0.0251,-0.0266,0.1045,-0.0037,-0.8646,-0.0341,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,dirt,0.650,0.650,0.0377,0.0059,0.0227,-0.0050,-0.1022,0.0768,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,dirt,0.650,0.650,0.0502,0.0109,0.0675,-0.0016,0.1891,-0.0279,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,dirt,0.650,0.650,0.0627,0.0221,-0.1381,-0.0040,0.7671,-0.0229,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,dirt,0.650,0.650,0.0751,0.0059,0.0554,-0.0019,0.3204,-0.0237,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,dirt,0.650,0.650,0.0875,0.0082,-0.0582,-0.0028,-0.1669,-0.0679,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,dirt,0.650,0.650,0.0999,-0.0667,0.0899,-0.0019,-0.0742,0.1714,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,dirt,0.650,0.650,0.1121,-0.0443,-0.0601,-0.0016,-0.7220,-0.1472,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,dirt,0.650,0.650,0.1243,0.0301,0.0378,-0.0019,-0.1983,0.0131,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,dirt,0.650,0.650,0.1365,-0.0301,-0.0568,-0.0027,0.0306,-0.0438,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,dirt,0.650,0.650,0.1485,0.0896,0.0431,-0.0023,-0.0015,0.1779,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,dirt,0.650,0.650,0.1605,-0.1055,-0.0368,-0.0030,-0.1436,0.2418,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,dirt,0.650,0.650,0.1723,-0.0564,0.1278,-0.0033,0.0269,-0.0007,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,dirt,0.650,0.650,0.1841,0.0284,-0.0119,-0.0038,-0.1663,0.1155,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
0.1920,dirt,0.650,0.650,0.1957,0.0641,0.0555,-0.0023,0.1515,-0.0177,-0.1779,-0.1779,-0.1779,-0.1779,0.0941
0.2040,dirt,0.650,0.650,0.2072,-0.0875,0.0993,-0.0023,-0.4597,0.3097,-0.2076,-0.2076,-0.2076,-0.2076,0.1025
