t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.850,0.650,0.0000,0.0360,-0.0081,0.0008,-0.6509,-0.0269,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.850,0.650,0.0126,-0.0314,-0.0194,-0.0008,-0.6485,0.0019,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.850,0.650,0.0251,-0.0006,-0.0234,-0.0025,-0.8982,-0.0629,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,dirt,0.850,0.650,0.0377,-0.1048,-0.0196,-0.0017,-0.0886,0.0537,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,dirt,0.850,0.650,0.0502,-0.0410,0.0526,-0.0030,0.1594,-0.0210,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,dirt,0.850,0.650,0.0627,0.0378,0.0857,-0.0028,0.7487,-0.0156,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,dirt,0.850,0.650,0.0751,-0.0001,-0.0353,-0.0024,0.3226,-0.0371,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,dirt,0.850,0.650,0.0875,-0.1091,0.0276,-0.0018,-0.1861,-0.0578,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,dirt,0.850,0.650,0.0999,-0.0165,-0.0689,-0.0018,-0.0626,0.1734,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,dirt,0.850,0.650,0.1121,0.0447,0.0519,-0.0002,-0.7051,-0.1339,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,dirt,0.850,0.650,0.1243,0.0050,0.0073,-0.0027,-0.1506,0.0045,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,dirt,0.850,0.650,0.1365,0.0902,0.1150,-0.0023,0.0420,-0.0249,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,dirt,0.850,0.650,0.1485,0.0366,0.0077,-0.0030,-0.0078,0.1880,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,dirt,0.850,0.650,0.1605,0.0379,-0.0916,-0.0027,-0.1427,0.2242,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,dirt,0.850,0.650,0.1723,-0.0197,0.0744,-0.0019,0.0065,-0.0170,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,dirt,0.850,0.650,0.1841,-0.0359,0.0494,-0.0022,-0.1476,0.1480,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
0.1920,dirt,0.850,0.650,0.1957,0.0171,-0.0077,-0.0024,0.1031,-0.0421,-0.1779,-0.1779,-0.1779,-0.1779,0.0941
0.2040,dirt,0.850,0.650,0.2072,0.0147,-0.1078,-0.0041,-0.4560,0.2722,-0.2076,-0.2076,-0.2076,-0.2076,0.1025
0.2160,dirt,0.850,0.650,0.2186,-0.0342,0.0399,-0.0032,-0.0738,0.2071,-0.2691,-0.2692,-0.2692,-0.2691,0.1100
0.2280,dirt,0.850,0.650,0.2298,-0.0595,-0.0629,0.0012,0.0395,0.2153,-0.3102,-0.3103,-0.3102,-0.3102,0.1141
