t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.800,0.450,0.0000,0.0285,0.0566,-0.0001,-0.6836,0.0357,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.800,0.450,0.0126,-0.0494,0.0335,0.0013,-0.6338,-0.0054,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.800,0.450,0.0251,0.0055,-0.0366,-0.0023,-0.3718,-0.0221,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,dirt,0.800,0.450,0.0377,0.0216,0.0334,-0.0061,-0.0699,0.0918,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,dirt,0.800,0.450,0.0502,-0.0774,-0.0285,-0.0004,0.1256,-0.0502,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,dirt,0.800,0.450,0.0627,-0.0102,0.0271,0.0003,0.8831,0.0202,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,dirt,0.800,0.450,0.0751,0.0755,0.0268,-0.0023,0.1742,-0.1070,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,dirt,0.800,0.450,0.0875,-0.0057,0.0096,-0.0025,0.0367,-0.0263,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,dirt,0.800,0.450,0.0999,0.0197,0.0024,-0.0036,-0.1427,0.1888,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,dirt,0.800,0.450,0.1121,-0.0226,-0.0180,-0.0019,0.0244,-0.2215,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,dirt,0.800,0.450,0.1243,-0.0470,0.0392,-0.0003,0.0509,-0.0451,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,dirt,0.800,0.450,0.1365,0.1094,-0.0763,-0.0040,0.2636,-0.0888,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,dirt,0.800,0.450,0.1485,0.0093,0.0386,-0.0034,0.1045,-0.0229,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,dirt,0.800,0.450,0.1605,-0.0504,0.0412,-0.0015,0.0205,0.0716,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,dirt,0.800,0.450,0.1723,-0.0409,0.0201,-0.0012,0.1058,-0.0618,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
0.1800,dirt,0.800,0.450,0.1841,0.0629,0.0630,-0.0043,0.0760,-0.1082,-0.0520,-0.0520,-0.0520,-0.0520,0.0894
0.1920,dirt,0.800,0.450,0.1957,-0.0168,0.0038,-0.0038,0.0515,-0.0173,-0.0703,-0.0703,-0.0703,-0.0703,0.0963
0.2040,dirt,0.800,0.450,0.2072,-0.0383,-0.0071,-0.0026,0.2579,-0.2547,-0.0823,-0.0823,-0.0823,-0.0823,0.1036
0.2160,dirt,0.800,0.450,0.2186,-0.0518,0.0467,-0.0003,-0.1811,1.6712,-0.1049,-0.1049,-0.1049,-0.1049,0.1074
0.2280,dirt,0.800,0.450,0.2298,0.0035,0.0068,-0.0042,0.0983,0.0475,-0.1283,-0.1283,-0.1283,-0.1283,0.1125
0.2400,dirt,0.800,0.450,0.2409,-0.0078,-0.0079,-0.0039,0.0501,-0.3894,-0.1502,-0.1501,-0.1502,-0.1502,0.1186
0.2520,dirt,0.800,0.450,0.2518,-0.0045,-0.0549,-0.0042,0.1355,0.1492,-0.1767,-0.1767,-0.1767,-0.1767,0.1260
0.2640,dirt,0.800,0.450,0.2626,-0.0294,-0.0338,-0.0022,-0.0123,-0.1018,-0.2164,-0.2164,-0.2164,-0.2164,0.1320
0.2760,dirt,0.800,0.450,0.2732,-0.0840,0.0642,-0.0029,-0.0762,0.1879,-0.2357,-0.2357,-0.2357,-0.2357,0.1354
0.2880,dirt,0.800,0.450,0.2836,-0.0063,-0.0234,0.0004,0.0372,-0.3098,-0.2650,-0.2649,-0.2650,-0.2650,0.1369
