t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.750,0.0876,-0.0312,-0.0188,0.0006,-0.6522,0.0050,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.750,0.1025,-0.0644,-0.0241,-0.0120,-0.4791,-0.5128,-0.0288,-0.0289,-0.0288,-0.0288,0.0188
0.0240,dirt,0.700,0.750,0.1174,0.0101,-0.0889,-0.0159,-0.2665,-0.1058,-0.0053,-0.0053,-0.0053,-0.0053,0.0455
0.0360,dirt,0.700,0.750,0.1321,-0.0303,0.0604,-0.0109,-0.3933,0.1129,0.0159,0.0158,0.0158,0.0158,0.0654
0.0480,dirt,0.700,0.750,0.1468,-0.0093,-0.0106,0.0015,0.5724,-0.2956,0.0222,0.0221,0.0221,0.0221,0.0709
0.0600,dirt,0.700,0.750,0.1614,-0.0265,0.0238,-0.0004,1.1155,0.0904,-0.0191,-0.0192,-0.0192,-0.0192,0.0711
0.0720,dirt,0.700,0.750,0.1758,-0.0084,0.0451,-0.0071,0.7359,0.0025,-0.0236,-0.0237,-0.0237,-0.0236,0.0827
0.0840,dirt,0.700,0.750,0.1902,-0.0225,-0.0050,-0.0041,-0.0648,-0.2667,-0.0179,-0.0180,-0.0180,-0.0180,0.0898
0.0960,dirt,0.700,0.750,0.2044,0.0558,-0.0071,-0.0012,-0.4087,0.4082,-0.0209,-0.0210,-0.0209,-0.0209,0.0968
0.1080,dirt,0.700,0.750,0.2185,-0.0259,-0.0337,-0.0025,0.1482,0.3352,-0.0302,-0.0303,-0.0303,-0.0303,0.1037
0.1200,dirt,0.700,0.750,0.2325,-0.0489,-0.0381,-0.0038,0.0948,-0.0341,-0.0486,-0.0487,-0.0487,-0.0486,0.1116
0.1320,dirt,0.700,0.750,0.2463,0.0452,-0.1011,-0.0026,-0.0711,0.1446,-0.0671,-0.0672,-0.0671,-0.0671,0.1185
0.1440,dirt,0.700,0.750,0.2600,-0.0306,-0.0468,-0.0006,0.0165,0.0051,-0.0933,-0.0934,-0.0934,-0.0934,0.1250
0.1560,dirt,0.700,0.750,0.2735,-0.0330,0.0165,-0.0013,-0.0398,0.0452,-0.1214,-0.1215,-0.1215,-0.1215,0.1328
0.1680,dirt,0.700,0.750,0.2868,0.0387,-0.0378,-0.0027,0.0353,-0.0245,-0.1685,-0.1687,-0.1686,-0.1686,0.1410
0.1800,dirt,0.700,0.750,0.3000,0.1525,-0.0468,-0.0046,-0.0007,-0.1594,-0.2049,-0.2051,-0.2050,-0.2050,0.1487
0.1920,dirt,0.700,0.750,0.3130,-0.1620,-0.0598,0.0008,0.0104,-0.0003,-0.2542,-0.2543,-0.2543,-0.2542,0.1543
0.2040,dirt,0.700,0.750,0.3257,0.0582,-0.0733,-0.0012,-0.1114,-0.0894,-0.3115,-0.3116,-0.3116,-0.3115,0.1589
0.2160,dirt,0.700,0.750,0.3383,0.0101,-0.0541,-0.0020,-0.0566,0.0493,-0.3747,-0.3748,-0.3748,-0.3748,0.1654
0.2280,dirt,0.700,0.750,0.3506,0.0050,-0.0437,-0.0017,0.0679,-0.0274,-0.4520,-0.4521,-0.4521,-0.4521,0.1734
0.2400,dirt,0.700,0.750,0.3628,-0.0365,0.0522,-0.0038,0.0392,-0.0384,-0.5291,-0.5292,-0.5292,-0.5292,0.1811
0.2520,dirt,0.700,0.750,0.3747,0.0098,0.0153,-0.0018,0.0706,0.0495,-0.6415,-0.6416,-0.6416,-0.6415,0.1877
0.2640,dirt,0.700,0.750,0.3863,-0.0288,0.1093,-0.0003,-0.2277,0.0690,-0.7331,-0.7332,-0.7332,-0.7332,0.1925
0.2760,dirt,0.700,0.750,0.3977,0.0206,0.1005,-0.0007,-0.0532,0.1837,-0.8597,-0.8598,-0.8598,-0.8598,0.1983
0.2880,dirt,0.700,0.750,0.4089,-0.0128,-0.0579,-0.0020,-0.0293,0.0593,-1.0038,-1.0040,-1.0039,-1.0039,0.2045
0.3000,dirt,0.700,0.750,0.4198,-0.0193,0.0399,-0.0014,0.0631,0.1459,-1.1685,-1.1686,-1.1686,-1.1685,0.2114
0.3120,dirt,0.700,0.750,0.4304,0.0428,0.0144,-0.0030,-0.0455,-0.0346,-1.3577,-1.3579,-1.3578,-1.3578,0.2170
0.3240,dirt,0.700,0.750,0.4408,-0.0046,0.0584,-0.0015,-0.1749,-0.1743,-1.5762,-1.5763,-1.5763,-1.5763,0.2214
0.3360,dirt,0.700,0.750,0.4509,0.0258,0.0196,0.0003,-0.0310,0.2139,-1.8202,-1.8203,-1.8203,-1.8203,0.2268
0.3480,dirt,0.700,0.750,0.4607,0.0294,0.0662,-0.0010,0.0051,-0.0370,-2.0810,-2.0811,-2.0811,-2.0811,0.2338
0.3600,dirt,0.700,0.750,0.4702,-0.0452,0.0952,-0.0028,0.0063,0.1890,-2.3625,-2.3626,-2.3626,-2.3625,0.2379
0.3720,dirt,0.700,0.750,0.4794,-0.0324,0.1588,-0.0021,0.0931,0.2264,-2.6996,-2.6997,-2.6997,-2.6997,0.2422
0.3840,dirt,0.700,0.750,0.4883,-0.0229,0.0805,-0.0013,-0.0567,0.1874,-3.0347,-3.0348,-3.0348,-3.0348,0.2463
0.3960,dirt,0.700,0.750,0.4970,0.0544,0.0477,-0.0014,-0.0824,0.3641,-3.3934,-3.3935,-3.3935,-3.3934,0.2526
0.4080,dirt,0.700,0.750,0.5052,-0.0172,0.1760,-0.0005,-0.0780,0.1538,-3.7548,-3.7549,-3.7549,-3.7549,0.2582
0.4200,dirt,0.700,0.750,0.5132,0.0110,0.1238,-0.0017,-0.0152,0.2052,-3.9983,-4.1956,-4.0305,-4.1861,0.2605
0.4320,dirt,0.700,0.750,0.5209,0.0017,0.1015,-0.0087,5.2187,-5.5306,-2.0712,-5.0932,-2.1215,-5.0797,0.2594
0.4440,dirt,0.700,0.750,0.5282,0.2117,-0.0376,-0.0024,15.1353,-4.0122,-1.4596,-2.9984,-1.7962,-3.4931,0.2626
0.4560,dirt,0.700,0.750,0.5352,0.3334,0.1272,0.0161,10.3302,3.6552,-2.3936,-0.8531,-2.4556,-2.5596,0.2734
0.4680,dirt,0.700,0.750,0.5418,0.3818,0.1388,0.0639,8.6195,-6.3338,-1.9883,-2.2126,-1.9490,-2.6062,0.2658
0.4800,dirt,0.700,0.750,0.5481,0.4913,-0.0550,0.0551,10.3035,-4.8326,-2.0274,-2.6014,-1.4652,-2.0784,0.2527
0.4920,dirt,0.700,0.750,0.5541,0.5985,-0.0227,0.0459,12.8590,-2.9661,-1.2465,-2.3235,-4.2319,-0.6956,0.2539
0.5040,dirt,0.700,0.750,0.5597,0.7262,-0.0137,0.0476,13.8924,-4.4483,-0.8226,-2.6180,-4.3936,-0.3590,0.2609
0.5160,dirt,0.700,0.750,0.5650,0.7856,-0.0165,0.0365,3.6391,-2.4403,-0.5393,-2.9002,-4.5431,-1.4638,0.2642
0.5280,dirt,0.700,0.750,0.5699,0.8167,-0.0290,0.0435,2.2476,4.5647,-0.9122,-3.9255,0.4273,-4.1559,0.2635
0.5400,dirt,0.700,0.750,0.5744,0.8337,0.0222,0.0691,-0.4618,-0.6670,-1.6739,-4.2160,-0.5824,-3.1169,0.2628
0.5520,dirt,0.700,0.750,0.5786,0.9138,-0.0743,0.0892,-0.2997,3.3031,-0.9872,-3.7389,-0.9961,-2.7453,0.2634
0.5640,dirt,0.700,0.750,0.5824,0.9530,-0.0246,0.0662,-0.0956,-0.7738,-1.4615,-3.0134,-1.4503,-2.4976,0.2644
0.5760,dirt,0.700,0.750,0.5858,0.8779,-0.0631,0.0867,0.2568,0.5873,-1.6728,-2.7791,-2.0132,-2.0366,0.2717
0.5880,dirt,0.700,0.750,0.5889,0.9380,-0.0265,0.1027,-0.0632,0.1434,-1.7875,-2.9165,-2.1432,-2.4200,0.2764
0.6000,dirt,0.700,0.750,0.5916,0.8557,-0.0204,0.1123,0.1601,0.2069,-2.0276,-3.3431,-2.5293,-2.4846,0.2805
0.6120,dirt,0.700,0.750,0.5939,0.8913,0.0242,0.1220,1.2281,0.3231,-2.2139,-3.4492,-2.8383,-2.7466,0.2839
0.6240,dirt,0.700,0.750,0.5959,0.9345,0.0900,0.1294,1.9912,0.7047,-2.9814,-3.9036,-2.8749,-2.7823,0.2858
0.6360,dirt,0.700,0.750,0.5975,0.9678,0.0344,0.1321,1.7758,0.5349,-3.3349,-4.5816,-3.3156,-2.9770,0.2871
0.6480,dirt,0.700,0.750,0.5987,0.9625,0.0763,0.1350,1.4969,0.9217,-3.8092,-5.0447,-3.3795,-3.3647,0.2899
0.6600,dirt,0.700,0.750,0.5995,1.0170,-0.0932,0.1348,1.0683,0.5698,-5.0242,-5.7198,-3.8678,-3.6337,0.2927
0.6720,dirt,0.700,0.750,0.5999,1.0024,-0.0136,0.1348,1.5590,0.3434,-6.0714,-6.6711,-3.7293,-3.8791,0.2952
0.6840,dirt,0.700,0.750,0.6000,0.9657,-0.0202,0.1321,0.8157,0.4297,-6.9545,-7.5542,-3.4458,-4.3198,0.2955
0.6960,dirt,0.700,0.750,0.5997,0.9800,-0.0356,0.1306,0.5209,0.5807,-7.7344,-8.3340,-3.2709,-4.6225,0.2944
0.7080,dirt,0.700,0.750,0.5990,0.9512,-0.0088,0.1188,0.3039,0.7783,-8.3398,-9.0793,-3.1527,-5.0233,0.2946
0.7200,dirt,0.700,0.750,0.5979,1.1153,0.0358,0.1158,0.5320,0.6270,-8.9792,-9.7600,-2.3148,-5.8532,0.2957
0.7320,dirt,0.700,0.750,0.5964,1.0547,0.0198,0.1123,-0.0533,0.4872,-9.5839,-10.3647,-2.3742,-6.5246,0.2966
0.7440,dirt,0.700,0.750,0.5946,1.0848,0.0563,0.1069,0.0797,0.4013,-10.0940,-10.8747,-2.2958,-7.0245,0.2968
0.7560,dirt,0.700,0.750,0.5924,1.1277,0.0828,0.1090,0.2581,0.7020,-10.5985,-11.3793,-2.2776,-7.1479,0.2956
