t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.200,0.450,0.0000,-0.0595,-0.0745,0.0007,-0.6765,0.0109,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.200,0.450,0.0126,-0.0603,-0.0248,0.0003,-0.6340,0.0104,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,1.200,0.450,0.0251,0.0033,0.0569,-0.0016,-0.3614,-0.0154,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,sand,1.200,0.450,0.0377,-0.0157,-0.0076,-0.0064,-0.0768,0.0878,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,sand,1.200,0.450,0.0502,-0.0702,-0.0218,-0.0027,0.1252,-0.0111,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,sand,1.200,0.450,0.0627,-0.0282,0.0902,-0.0006,0.8929,0.0012,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,sand,1.200,0.450,0.0751,-0.0122,0.0179,-0.0029,0.1925,-0.0881,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,sand,1.200,0.450,0.0875,0.0015,-0.0317,-0.0012,0.0614,-0.0533,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,sand,1.200,0.450,0.0999,0.0130,-0.0517,-0.0041,-0.1754,0.2012,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,sand,1.200,0.450,0.1121,-0.0040,0.0370,-0.0023,0.0498,-0.2280,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,sand,1.200,0.450,0.1243,-0.0780,0.0321,-0.0022,0.0939,-0.0613,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,sand,1.200,0.450,0.1365,-0.0091,0.0164,-0.0024,0.2735,-0.0696,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
