t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.550,0.0000,-0.0367,-0.0292,0.0021,-0.6699,-0.0107,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.550,0.0151,-0.0021,0.0034,0.0002,-0.6152,0.0134,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.500,0.550,0.0301,0.0091,-0.0620,-0.0028,-0.3029,-0.0170,-0.0041,-0.0041,-0.0041,-0.0041,0.0070
0.0360,clay,0.500,0.550,0.0452,-0.0584,0.0051,-0.0070,-0.3385,0.1306,0.0153,0.0153,0.0153,0.0153,0.0188
0.0480,clay,0.500,0.550,0.0602,0.0368,-0.0119,-0.0039,0.1647,-0.0313,0.0228,0.0228,0.0228,0.0228,0.0242
0.0600,clay,0.500,0.550,0.0752,-0.0503,0.0205,-0.0041,2.1435,-0.0628,-0.0175,-0.0175,-0.0175,-0.0175,0.0336
0.0720,clay,0.500,0.550,0.0901,-0.0068,-0.0247,-0.0025,0.1679,0.0410,-0.0189,-0.0189,-0.0189,-0.0189,0.0403
0.0840,clay,0.500,0.550,0.1050,0.0424,0.0673,-0.0033,-0.0485,-0.0433,-0.0098,-0.0098,-0.0098,-0.0098,0.0475
0.0960,clay,0.500,0.550,0.1198,-0.0734,0.0633,-0.0041,-0.1141,0.2686,-0.0088,-0.0088,-0.0088,-0.0088,0.0552
0.1080,clay,0.500,0.550,0.1346,0.0144,0.0474,-0.0016,0.1198,-0.0231,-0.0132,-0.0132,-0.0132,-0.0132,0.0624
0.1200,clay,0.500,0.550,0.1492,-0.0889,0.0982,-0.0034,0.2236,-0.1929,-0.0203,-0.0203,-0.0203,-0.0203,0.0692
0.1320,clay,0.500,0.550,0.1638,0.0104,0.0449,-0.0026,0.2237,-0.1031,-0.0300,-0.0300,-0.0300,-0.0300,0.0793
0.1440,clay,0.500,0.550,0.1782,-0.0404,0.0805,-0.0048,0.0970,-0.7107,-0.0387,-0.0387,-0.0387,-0.0387,0.0877
0.1560,clay,0.500,0.550,0.1926,-0.0611,0.0508,-0.0029,0.2872,-0.1246,-0.0588,-0.0588,-0.0588,-0.0588,0.0957
0.1680,clay,0.500,0.550,0.2068,-0.0391,0.0431,-0.0026,-0.1279,0.0248,-0.0744,-0.0744,-0.0744,-0.0744,0.1006
0.1800,clay,0.500,0.550,0.2209,0.0034,-0.0131,-0.0006,-0.2077,0.7380,-0.0948,-0.0949,-0.0949,-0.0949,0.1042
