t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.550,0.0000,-0.0494,0.0071,-0.0001,-0.6745,-0.0004,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.550,0.0088,-0.0920,-0.0155,-0.0010,-0.5992,-0.0072,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.700,0.550,0.0176,0.0316,0.0557,-0.0033,-0.2950,-0.0148,-0.0056,-0.0056,-0.0056,-0.0056,0.0057
0.0360,dirt,0.700,0.550,0.0264,-0.0835,0.0165,-0.0041,-0.0826,0.0588,0.0152,0.0152,0.0152,0.0152,0.0101
0.0480,dirt,0.700,0.550,0.0351,-0.0106,0.1011,-0.0029,0.1036,-0.0629,0.0225,0.0225,0.0225,0.0225,0.0145
0.0600,dirt,0.700,0.550,0.0439,0.1120,0.0206,-0.0016,0.6558,0.0095,-0.0177,-0.0177,-0.0177,-0.0177,0.0190
0.0720,dirt,0.700,0.550,0.0526,0.0238,0.0065,-0.0014,0.0350,-0.0370,-0.0193,-0.0193,-0.0193,-0.0193,0.0241
0.0840,dirt,0.700,0.550,0.0613,-0.0151,-0.0627,-0.0009,-0.2715,0.0124,-0.0105,-0.0105,-0.0105,-0.0105,0.0269
0.0960,dirt,0.700,0.550,0.0699,-0.0216,0.0712,-0.0017,-0.2775,0.2434,-0.0088,-0.0088,-0.0088,-0.0088,0.0327
0.1080,dirt,0.700,0.550,0.0785,-0.0597,0.0174,-0.0003,0.0184,-0.0348,-0.0132,-0.0132,-0.0132,-0.0132,0.0368
0.1200,dirt,0.700,0.550,0.0870,-0.0626,-0.0377,-0.0036,0.0241,-0.1226,-0.0286,-0.0286,-0.0286,-0.0286,0.0410
0.1320,dirt,0.700,0.550,0.0955,0.0019,0.0436,-0.0027,-0.0078,-0.0467,-0.0296,-0.0296,-0.0296,-0.0296,0.0451
0.1440,dirt,0.700,0.550,0.1040,0.0330,-0.0060,-0.0001,-0.0850,0.4347,-0.0387,-0.0387,-0.0387,-0.0387,0.0491
0.1560,dirt,0.700,0.550,0.1123,-0.0760,0.0728,-0.0039,0.0131,0.0511,-0.0557,-0.0557,-0.0557,-0.0557,0.0536
0.1680,dirt,0.700,0.550,0.1206,0.1012,-0.0005,-0.0012,-0.0597,-0.1055,-0.0735,-0.0735,-0.0735,-0.0735,0.0586
0.1800,dirt,0.700,0.550,0.1288,0.0134,0.0863,-0.0021,0.0779,0.0262,-0.0946,-0.0946,-0.0946,-0.0946,0.0630
0.1920,dirt,0.700,0.550,0.1370,-0.0643,-0.0255,-0.0022,0.0338,0.0124,-0.1192,-0.1192,-0.1192,-0.1192,0.0672
0.2040,dirt,0.700,0.550,0.1450,-0.0470,-0.0320,-0.0020,0.0085,0.0187,-0.1469,-0.1469,-0.1469,-0.1469,0.0706
0.2160,dirt,0.700,0.550,0.1530,-0.0148,-0.0822,-0.0005,-0.0178,0.0684,-0.1767,-0.1767,-0.1767,-0.1767,0.0744
0.2280,dirt,0.700,0.550,0.1609,-0.0136,0.0398,-0.0009,0.0574,0.0052,-0.2087,-0.2087,-0.2087,-0.2087,0.0787
0.2400,dirt,0.700,0.550,0.1686,0.0091,0.0112,-0.0006,0.0351,0.0664,-0.2479,-0.2479,-0.2479,-0.2479,0.0831
0.2520,dirt,0.700,0.550,0.1763,-0.0018,0.0074,-0.0007,-0.1204,0.0589,-0.2878,-0.2878,-0.2878,-0.2878,0.0871
0.2640,dirt,0.700,0.550,0.1838,-0.0029,0.0229,-0.0027,0.0437,0.1239,-0.3376,-0.3376,-0.3376,-0.3376,0.0914
