t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.650,0.0000,0.0120,0.0411,0.0023,-0.6682,-0.0043,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.650,0.0126,0.0059,0.0106,-0.0004,-0.6407,-0.0090,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.700,0.650,0.0251,0.0804,-0.0492,-0.0028,-0.8979,-0.0198,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,dirt,0.700,0.650,0.0377,-0.0157,0.0092,-0.0045,-0.1234,0.1118,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,dirt,0.700,0.650,0.0502,-0.1246,-0.0373,-0.0029,0.1629,-0.0026,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,dirt,0.700,0.650,0.0627,-0.0363,-0.0556,-0.0023,0.7823,-0.0078,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,dirt,0.700,0.650,0.0751,-0.0814,0.0609,-0.0031,0.3066,-0.0175,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,dirt,0.700,0.650,0.0875,-0.0484,-0.0741,-0.0022,-0.1623,-0.0668,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,dirt,0.700,0.650,0.0999,0.0615,0.0122,-0.0000,-0.0445,0.1517,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,dirt,0.700,0.650,0.1121,-0.0004,0.1498,-0.0019,-0.6959,-0.1621,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,dirt,0.700,0.650,0.1243,-0.0650,0.0775,-0.0036,-0.2050,0.0019,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,dirt,0.700,0.650,0.1365,-0.0108,0.0120,-0.0041,0.0283,-0.0471,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,dirt,0.700,0.650,0.1485,0.0215,-0.0858,-0.0035,-0.0171,0.1709,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,dirt,0.700,0.650,0.1605,0.0433,0.0196,-0.0029,-0.1548,0.2617,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,dirt,0.700,0.650,0.1723,0.0237,-0.0153,-0.0025,0.0380,-0.0431,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,dirt,0.700,0.650,0.1841,-0.0323,0.0609,-0.0034,-0.1586,0.1279,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
