t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,0.950,0.650,0.0000,-0.0038,0.0815,-0.0009,-0.6762,0.0065,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,0.950,0.650,0.0126,-0.0849,0.0189,0.0006,-0.6282,0.0042,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,0.950,0.650,0.0251,-0.0615,-0.0981,-0.0024,-0.8932,-0.0472,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,sand,0.950,0.650,0.0377,-0.1032,-0.0406,-0.0036,-0.0938,0.0833,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,sand,0.950,0.650,0.0502,-0.0085,-0.0085,-0.0025,0.1597,-0.0104,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,sand,0.950,0.650,0.0627,-0.0078,-0.0118,-0.0030,0.7578,-0.0524,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,sand,0.950,0.650,0.0751,-0.0053,-0.0474,-0.0027,0.3097,-0.0096,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,sand,0.950,0.650,0.0875,-0.0916,-0.0298,-0.0032,-0.1780,-0.0953,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,sand,0.950,0.650,0.0999,-0.0260,-0.0513,-0.0033,-0.0630,0.1608,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,sand,0.950,0.650,0.1121,-0.0664,0.0491,-0.0028,-0.7241,-0.1301,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,sand,0.950,0.650,0.1243,-0.0280,-0.0032,-0.0039,-0.2078,0.0142,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
