t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.350,0.0876,0.0205,-0.0122,0.0010,-0.6848,0.0178,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.350,0.1025,0.0854,0.0777,-0.0136,-0.4917,-0.5315,-0.0285,-0.0286,-0.0285,-0.0285,0.0186
0.0240,dirt,0.700,0.350,0.1174,0.0270,0.0290,-0.0143,-0.3368,-0.0758,-0.0535,-0.0535,-0.0535,-0.0535,0.0448
0.0360,dirt,0.700,0.350,0.1321,-0.0097,0.1008,-0.0106,-0.4526,0.0780,0.0132,0.0131,0.0132,0.0132,0.0642
0.0480,dirt,0.700,0.350,0.1468,-0.0414,0.0292,0.0013,0.5617,-0.1367,0.0247,0.0246,0.0247,0.0247,0.0695
0.0600,dirt,0.700,0.350,0.1614,0.0748,0.0002,0.0001,0.9858,0.0716,-0.0159,-0.0161,-0.0160,-0.0160,0.0718
0.0720,dirt,0.700,0.350,0.1758,-0.0677,-0.0227,-0.0042,0.1735,0.2200,-0.0174,-0.0176,-0.0175,-0.0175,0.0840
0.0840,dirt,0.700,0.350,0.1902,-0.0189,0.0151,-0.0038,-0.0819,-0.2529,-0.0076,-0.0077,-0.0076,-0.0076,0.0917
0.0960,dirt,0.700,0.350,0.2044,0.0735,-0.0537,0.0010,-0.2750,0.3497,-0.0025,-0.0027,-0.0026,-0.0026,0.0957
0.1080,dirt,0.700,0.350,0.2185,-0.0564,0.0626,-0.0033,0.4738,-0.3330,-0.0029,-0.0030,-0.0029,-0.0029,0.1023
0.1200,dirt,0.700,0.350,0.2325,-0.0114,0.0016,-0.0048,-0.0086,-0.0650,-0.0048,-0.0049,-0.0048,-0.0048,0.1147
0.1320,dirt,0.700,0.350,0.2463,-0.0222,-0.0449,-0.0031,0.0234,0.0405,-0.0072,-0.0073,-0.0072,-0.0072,0.1231
0.1440,dirt,0.700,0.350,0.2600,-0.0063,0.0142,0.0003,-0.2794,-0.1986,-0.0098,-0.0099,-0.0099,-0.0099,0.1254
0.1560,dirt,0.700,0.350,0.2735,0.0618,0.0093,-0.0004,-0.0257,0.0674,-0.0159,-0.0161,-0.0160,-0.0160,0.1299
0.1680,dirt,0.700,0.350,0.2868,0.0642,0.0865,-0.0031,-0.6684,-0.3337,-0.0213,-0.0215,-0.0214,-0.0214,0.1449
0.1800,dirt,0.700,0.350,0.3000,0.0010,-0.0621,-0.0036,0.0011,0.0914,-0.0300,-0.0301,-0.0300,-0.0300,0.1478
0.1920,dirt,0.700,0.350,0.3130,0.0282,0.0740,-0.0015,-0.0253,-0.6282,-0.0348,-0.0349,-0.0349,-0.0349,0.1504
0.2040,dirt,0.700,0.350,0.3257,-0.0268,0.0123,-0.0062,-0.0407,0.2230,-0.0441,-0.0443,-0.0442,-0.0442,0.1613
0.2160,dirt,0.700,0.350,0.3383,0.0553,0.0005,-0.0050,-0.0119,0.1249,-0.0478,-0.0479,-0.0478,-0.0478,0.1734
0.2280,dirt,0.700,0.350,0.3506,-0.0724,0.0275,0.0018,-0.1726,0.1973,-0.0652,-0.0654,-0.0653,-0.0653,0.1739
0.2400,dirt,0.700,0.350,0.3628,-0.0053,-0.0291,-0.0030,-0.2993,-0.2607,-0.0760,-0.0762,-0.0761,-0.0761,0.1797
0.2520,dirt,0.700,0.350,0.3747,0.0011,-0.0730,-0.0040,-0.0789,-0.1480,-0.0897,-0.0899,-0.0898,-0.0898,0.1888
0.2640,dirt,0.700,0.350,0.3863,0.0484,0.0837,-0.0026,-0.5156,-0.0435,-0.1060,-0.1061,-0.1060,-0.1060,0.1940
0.2760,dirt,0.700,0.350,0.3977,0.0723,0.0502,-0.0026,-0.1166,0.3375,-0.1238,-0.1240,-0.1239,-0.1239,0.1984
0.2880,dirt,0.700,0.350,0.4089,-0.0583,0.0528,-0.0020,-0.0087,0.0376,-0.1409,-0.1411,-0.1410,-0.1410,0.2047
0.3000,dirt,0.700,0.350,0.4198,0.0107,-0.0055,-0.0014,-0.1554,-0.0846,-0.1605,-0.1607,-0.1606,-0.1606,0.2103
0.3120,dirt,0.700,0.350,0.4304,0.0269,-0.0246,-0.0048,0.0185,-0.0157,-0.1807,-0.1809,-0.1808,-0.1808,0.2189
0.3240,dirt,0.700,0.350,0.4408,-0.0330,-0.0462,-0.0001,-0.6336,0.0799,-0.2039,-0.2041,-0.2040,-0.2040,0.2206
0.3360,dirt,0.700,0.350,0.4509,-0.0478,0.0309,-0.0015,0.0108,0.0781,-0.2237,-0.2239,-0.2238,-0.2238,0.2232
0.3480,dirt,0.700,0.350,0.4607,0.0753,-0.0068,-0.0022,0.2034,0.4591,-0.2495,-0.2496,-0.2495,-0.2495,0.2271
0.3600,dirt,0.700,0.350,0.4702,0.0276,0.0681,-0.0022,0.2177,-0.0986,-0.2752,-0.2754,-0.2753,-0.2753,0.2369
0.3720,dirt,0.700,0.350,0.4794,0.0324,0.0637,-0.0050,-0.1032,-0.1354,-0.3086,-0.3088,-0.3087,-0.3087,0.2431
0.3840,dirt,0.700,0.350,0.4883,0.0015,0.0142,-0.0010,-0.4050,0.2889,-0.3410,-0.3412,-0.3411,-0.3411,0.2449
0.3960,dirt,0.700,0.350,0.4970,-0.0491,-0.0104,-0.0026,0.0122,0.0798,-0.3706,-0.3708,-0.3707,-0.3707,0.2505
0.4080,dirt,0.700,0.350,0.5052,0.0232,0.0457,-0.0019,-0.0317,-0.0014,-0.4052,-0.4053,-0.4053,-0.4053,0.2574
0.4200,dirt,0.700,0.350,0.5132,-0.0011,0.0042,-0.0025,-0.0121,0.0042,-0.4466,-0.4453,-0.4456,-0.4456,0.2612
0.4320,dirt,0.700,0.350,0.5209,-0.0260,0.0780,0.0008,0.9853,-1.5388,-0.2922,-0.3572,-0.3949,-0.3494,0.2631
0.4440,dirt,0.700,0.350,0.5282,-0.0362,-0.0854,0.0061,2.0240,0.2732,-0.4813,0.6712,-0.4350,-0.4869,0.2648
0.4560,dirt,0.700,0.350,0.5352,0.1605,-0.0065,0.0104,1.4329,2.1396,-0.4912,0.7765,-0.4165,-0.4814,0.2635
0.4680,dirt,0.700,0.350,0.5418,0.0670,-0.1651,0.0099,1.7706,-3.3773,-0.2312,-0.1564,-0.2487,-0.3454,0.2539
0.4800,dirt,0.700,0.350,0.5481,0.1068,0.0206,0.0087,3.0608,-0.6319,-0.2781,0.0661,-0.2172,-0.2492,0.2517
0.4920,dirt,0.700,0.350,0.5541,0.0634,0.0991,-0.0044,1.8447,-0.9988,-0.0131,-0.0723,-0.6109,0.1808,0.2588
0.5040,dirt,0.700,0.350,0.5597,0.1077,0.0952,0.0042,0.3691,-0.7310,-0.7025,0.3348,-1.9747,1.3717,0.2652
0.5160,dirt,0.700,0.350,0.5650,0.1082,-0.0217,-0.0183,1.2507,1.6476,-1.9188,1.2590,-1.1387,0.6055,0.2632
0.5280,dirt,0.700,0.350,0.5699,0.1809,-0.0060,0.0120,-2.7345,-1.6923,-1.5401,0.9479,-2.0196,0.9066,0.2618
0.5400,dirt,0.700,0.350,0.5744,0.1635,-0.0654,-0.0206,-1.9841,-0.5441,-1.6086,0.9665,-1.6033,1.0374,0.2619
0.5520,dirt,0.700,0.350,0.5786,0.0106,0.0096,-0.0107,-1.1299,2.4211,-0.3578,1.6362,-0.6244,0.4650,0.2646
0.5640,dirt,0.700,0.350,0.5824,0.1490,0.0039,0.0040,-6.5012,-1.8136,-0.9128,0.3993,-0.0034,0.1232,0.2696
0.5760,dirt,0.700,0.350,0.5858,0.0553,0.0109,0.0078,-2.4859,-0.7369,-0.2550,0.2142,0.0210,0.1127,0.2654
0.5880,dirt,0.700,0.350,0.5889,-0.0391,0.0246,0.0122,-1.7786,0.6036,0.1647,-0.0510,-0.0330,-0.0089,0.2681
0.6000,dirt,0.700,0.350,0.5916,-0.0028,-0.0389,0.0190,-1.7204,-0.7786,0.3198,-0.0063,-0.0056,-0.0222,0.2709
0.6120,dirt,0.700,0.350,0.5939,-0.0249,0.0364,0.0169,-1.3623,-0.0262,0.1468,0.0931,-0.0373,0.0100,0.2767
0.6240,dirt,0.700,0.350,0.5959,-0.0333,0.0503,0.0111,-0.3549,-0.2190,-0.2099,0.0891,-0.2248,0.0519,0.2872
0.6360,dirt,0.700,0.350,0.5975,-0.0891,-0.0643,0.0131,-0.4981,-0.2518,0.0163,-0.2869,-0.1478,-0.0608,0.2903
0.6480,dirt,0.700,0.350,0.5987,-0.1201,-0.0088,0.0097,0.0343,-0.1105,-0.0483,-0.3914,-0.2707,-0.0521,0.2898
0.6600,dirt,0.700,0.350,0.5995,-0.0135,-0.0326,0.0054,0.5175,-1.4743,-0.3000,-0.4328,0.0037,-0.2386,0.2911
0.6720,dirt,0.700,0.350,0.5999,-0.0663,-0.1334,0.0093,0.1078,-0.5344,-0.4718,-0.6046,-0.1842,-0.3461,0.2958
0.6840,dirt,0.700,0.350,0.6000,-0.0344,-0.0785,0.0058,-0.1393,1.3838,-0.6209,-0.7537,-0.2261,-0.5257,0.2961
0.6960,dirt,0.700,0.350,0.5997,0.0628,-0.0270,0.0020,-0.0812,0.5268,-0.7293,-0.8621,-0.1792,-0.6782,0.2944
0.7080,dirt,0.700,0.350,0.5990,-0.0080,-0.0383,0.0019,-0.1049,0.0372,-0.8545,-0.9874,0.0219,-0.9018,0.2951
0.7200,dirt,0.700,0.350,0.5979,-0.0516,-0.0153,0.0017,-0.1499,0.0397,-1.0000,-1.1328,0.1937,-1.1415,0.2961
0.7320,dirt,0.700,0.350,0.5964,0.0060,0.0311,0.0021,-0.2070,0.1523,-1.1331,-1.2914,0.3277,-1.3790,0.2955
