t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.550,0.0000,0.0002,-0.0168,0.0015,-0.6829,0.0041,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.550,0.0088,0.0666,0.0153,0.0022,-0.6220,0.0111,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.500,0.550,0.0176,-0.0659,-0.0664,-0.0032,-0.3061,-0.0748,-0.0056,-0.0056,-0.0056,-0.0056,0.0057
0.0360,clay,0.500,0.550,0.0264,0.0097,0.0873,-0.0028,-0.0923,0.0438,0.0152,0.0152,0.0152,0.0152,0.0101
0.0480,clay,0.500,0.550,0.0351,0.0040,-0.0115,-0.0032,0.1142,-0.0174,0.0225,0.0225,0.0225,0.0225,0.0145
0.0600,clay,0.500,0.550,0.0439,0.0175,0.0325,-0.0039,0.6799,0.0151,-0.0177,-0.0177,-0.0177,-0.0177,0.0190
0.0720,clay,0.500,0.550,0.0526,0.1095,0.0760,-0.0043,0.0654,-0.0402,-0.0193,-0.0193,-0.0193,-0.0193,0.0241
0.0840,clay,0.500,0.550,0.0613,0.0216,-0.0351,-0.0007,-0.2433,0.0127,-0.0105,-0.0105,-0.0105,-0.0105,0.0269
0.0960,clay,0.500,0.550,0.0699,0.0044,-0.0694,-0.0030,-0.2940,0.2601,-0.0088,-0.0088,-0.0088,-0.0088,0.0327
0.1080,clay,0.500,0.550,0.0785,0.0142,0.0660,0.0005,0.0624,-0.0212,-0.0132,-0.0132,-0.0132,-0.0132,0.0368
0.1200,clay,0.500,0.550,0.0870,-0.0128,-0.1366,-0.0014,0.0079,-0.0969,-0.0286,-0.0286,-0.0286,-0.0286,0.0410
0.1320,clay,0.500,0.550,0.0955,0.0083,0.0045,-0.0018,0.0109,-0.0531,-0.0296,-0.0296,-0.0296,-0.0296,0.0451
0.1440,clay,0.500,0.550,0.1040,0.0083,-0.0389,0.0000,-0.0772,0.4366,-0.0387,-0.0387,-0.0387,-0.0387,0.0491
0.1560,clay,0.500,0.550,0.1123,-0.0176,-0.0354,-0.0016,0.0101,0.0162,-0.0557,-0.0557,-0.0557,-0.0557,0.0536
0.1680,clay,0.500,0.550,0.1206,-0.0449,0.0497,-0.0020,-0.0476,-0.1357,-0.0735,-0.0735,-0.0735,-0.0735,0.0586
0.1800,clay,0.500,0.550,0.1288,0.0477,-0.0336,0.0004,0.0992,0.0407,-0.0946,-0.0946,-0.0946,-0.0946,0.0630
0.1920,clay,0.500,0.550,0.1370,-0.0607,-0.0061,-0.0020,0.0442,-0.0079,-0.1192,-0.1192,-0.1192,-0.1192,0.0672
0.2040,clay,0.500,0.550,0.1450,-0.0579,-0.0405,-0.0015,-0.0264,0.0138,-0.1469,-0.1469,-0.1469,-0.1469,0.0706
0.2160,clay,0.500,0.550,0.1530,-0.0337,-0.0744,-0.0024,-0.0175,0.0664,-0.1767,-0.1767,-0.1767,-0.1767,0.0744
0.2280,clay,0.500,0.550,0.1609,-0.0624,0.0138,-0.0025,0.0109,-0.0015,-0.2087,-0.2087,-0.2087,-0.2087,0.0787
0.2400,clay,0.500,0.550,0.1686,0.0034,0.0181,-0.0008,0.0642,0.0395,-0.2479,-0.2479,-0.2479,-0.2479,0.0831
0.2520,clay,0.500,0.550,0.1763,0.0355,0.0182,-0.0001,-0.1142,0.0716,-0.2878,-0.2878,-0.2878,-0.2878,0.0871
0.2640,clay,0.500,0.550,0.1838,0.0109,0.1029,-0.0022,0.0347,0.1249,-0.3376,-0.3376,-0.3376,-0.3376,0.0914
0.2760,clay,0.500,0.550,0.1912,-0.0557,0.0032,-0.0027,-0.1597,0.1352,-0.3915,-0.3915,-0.3915,-0.3915,0.0969
0.2880,clay,0.500,0.550,0.1985,0.0840,0.1534,0.0003,-0.1246,0.0970,-0.4436,-0.4436,-0.4436,-0.4436,0.1002
0.3000,clay,0.500,0.550,0.2057,-0.0448,0.0948,-0.0000,-0.0105,0.0006,-0.5065,-0.5066,-0.5066,-0.5066,0.1029
0.3120,clay,0.500,0.550,0.2128,0.0189,-0.0724,-0.0003,-0.0735,0.1251,-0.5694,-0.5694,-0.5694,-0.5694,0.1057
0.3240,clay,0.500,0.550,0.2197,0.0255,-0.0416,-0.0032,0.1806,0.0979,-0.6401,-0.6401,-0.6401,-0.6401,0.1115
0.3360,clay,0.500,0.550,0.2265,0.0153,0.0536,-0.0037,-0.1064,0.1523,-0.7109,-0.7109,-0.7109,-0.7109,0.1156
0.3480,clay,0.500,0.550,0.2331,-0.0142,0.0289,0.0010,-0.0337,-0.0285,-0.7958,-0.7959,-0.7958,-0.7959,0.1180
0.3600,clay,0.500,0.550,0.2396,0.0517,0.0206,-0.0015,0.1123,0.0466,-0.8861,-0.8861,-0.8861,-0.8861,0.1208
0.3720,clay,0.500,0.550,0.2459,-0.0747,-0.0036,-0.0008,0.2736,0.0236,-0.9824,-0.9824,-0.9824,-0.9824,0.1249
0.3840,clay,0.500,0.550,0.2521,-0.0187,0.1688,-0.0022,-0.1192,0.0525,-1.0877,-1.0878,-1.0878,-1.0878,0.1285
0.3960,clay,0.500,0.550,0.2581,0.0447,0.0695,-0.0010,0.0038,0.1633,-1.2029,-1.2029,-1.2029,-1.2029,0.1314
0.4080,clay,0.500,0.550,0.2640,-0.0061,0.0677,-0.0009,0.0007,0.0805,-1.3325,-1.3325,-1.3325,-1.3325,0.1346
0.4200,clay,0.500,0.550,0.2697,0.0642,0.0033,-0.0022,-0.0028,0.2238,-1.4440,-1.4815,-1.4735,-1.4727,0.1376
0.4320,clay,0.500,0.550,0.2752,-0.0336,0.0028,-0.0031,2.0743,-4.1663,-0.6765,-1.4980,-1.0711,-1.4859,0.1400
0.4440,clay,0.500,0.550,0.2805,0.0283,0.0346,0.0042,3.6989,-2.6615,-0.6215,-0.5822,-0.9930,-1.3542,0.1448
0.4560,clay,0.500,0.550,0.2857,0.0361,0.0704,0.0043,4.1492,4.6189,-1.2291,-0.0696,-1.2476,-1.3138,0.1473
0.4680,clay,0.500,0.550,0.2907,0.2086,0.0177,0.0150,2.8789,-1.3217,-1.3828,-1.1164,-1.2053,-1.3906,0.1378
0.4800,clay,0.500,0.550,0.2955,0.1858,0.0303,0.0128,4.6875,-0.7949,-0.9842,-1.2969,-1.1302,-1.3248,0.1378
0.4920,clay,0.500,0.550,0.3001,0.2251,0.0379,0.0137,4.7447,-0.8969,-0.9011,-1.1681,-0.8516,-1.0042,0.1443
