t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.750,0.0511,0.0327,-0.0269,-0.0011,-0.6783,0.0060,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.750,0.0598,-0.0042,-0.0170,-0.0069,-0.4350,-0.2880,-0.0290,-0.0290,-0.0290,-0.0290,0.0109
0.0240,clay,0.500,0.750,0.0685,-0.0044,-0.1196,-0.0139,0.1514,-0.0462,-0.0056,-0.0057,-0.0057,-0.0057,0.0331
0.0360,clay,0.500,0.750,0.0771,-0.1160,0.0063,-0.0042,-0.3621,-0.0143,0.0163,0.0163,0.0163,0.0163,0.0376
0.0480,clay,0.500,0.750,0.0856,-0.0469,-0.0665,-0.0021,0.1775,0.0316,0.0221,0.0221,0.0221,0.0221,0.0380
0.0600,clay,0.500,0.750,0.0941,-0.0682,0.0348,-0.0005,0.7225,0.0283,-0.0190,-0.0190,-0.0190,-0.0190,0.0429
0.0720,clay,0.500,0.750,0.1026,-0.0601,-0.0260,-0.0041,-0.0161,-0.0496,-0.0231,-0.0232,-0.0231,-0.0231,0.0506
0.0840,clay,0.500,0.750,0.1109,0.0501,-0.0140,-0.0021,-0.5651,-0.0474,-0.0170,-0.0170,-0.0170,-0.0170,0.0548
0.0960,clay,0.500,0.750,0.1192,-0.0024,0.0153,-0.0009,-0.0718,0.1368,-0.0211,-0.0212,-0.0212,-0.0212,0.0565
0.1080,clay,0.500,0.750,0.1275,-0.0093,0.0693,-0.0016,0.0397,-0.0114,-0.0312,-0.0312,-0.0312,-0.0312,0.0592
0.1200,clay,0.500,0.750,0.1356,-0.0698,-0.0493,-0.0022,0.0347,-0.1563,-0.0474,-0.0474,-0.0474,-0.0474,0.0637
0.1320,clay,0.500,0.750,0.1437,0.0264,-0.0391,-0.0043,0.0666,-0.0776,-0.0615,-0.0616,-0.0616,-0.0616,0.0699
0.1440,clay,0.500,0.750,0.1517,0.0074,0.0132,-0.0030,-0.0185,-0.0352,-0.0927,-0.0927,-0.0927,-0.0927,0.0745
0.1560,clay,0.500,0.750,0.1595,-0.0152,0.0467,-0.0007,-0.0238,0.1338,-0.1244,-0.1245,-0.1244,-0.1245,0.0779
0.1680,clay,0.500,0.750,0.1673,0.0277,-0.0052,-0.0025,-0.0429,-0.0515,-0.1619,-0.1619,-0.1619,-0.1619,0.0821
0.1800,clay,0.500,0.750,0.1750,0.0599,0.1349,-0.0019,0.0684,0.0229,-0.2044,-0.2044,-0.2044,-0.2044,0.0864
