t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.450,0.450,0.0000,-0.0557,0.0237,0.0015,-0.6524,0.0191,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.450,0.450,0.0126,0.0723,-0.1015,-0.0005,-0.6576,-0.0082,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.450,0.450,0.0251,0.0176,-0.0039,-0.0015,-0.3902,-0.0232,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,clay,0.450,0.450,0.0377,0.0352,-0.0377,-0.0047,-0.0626,0.1051,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,clay,0.450,0.450,0.0502,0.0359,-0.0394,-0.0030,0.1588,-0.0449,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,clay,0.450,0.450,0.0627,0.0487,0.1176,-0.0032,0.8750,0.0241,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,clay,0.450,0.450,0.0751,-0.0677,0.0170,-0.0044,0.1551,-0.0929,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,clay,0.450,0.450,0.0875,-0.0383,0.0060,-0.0029,0.0503,-0.0659,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,clay,0.450,0.450,0.0999,-0.0496,0.0914,-0.0042,-0.1648,0.2099,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,clay,0.450,0.450,0.1121,0.0460,0.0115,-0.0019,0.0307,-0.2413,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,clay,0.450,0.450,0.1243,0.0009,0.0683,-0.0028,0.0541,-0.0633,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,clay,0.450,0.450,0.1365,-0.0304,-0.0242,-0.0041,0.2558,-0.0779,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,clay,0.450,0.450,0.1485,-0.0217,-0.0017,-0.0027,0.1072,-0.0075,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,clay,0.450,0.450,0.1605,0.0303,-0.0888,-0.0025,-0.0034,0.1067,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,clay,0.450,0.450,0.1723,0.0595,0.0385,-0.0033,0.1256,-0.0544,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
0.1800,clay,0.450,0.450,0.1841,0.1123,-0.0761,-0.0031,0.0793,-0.1081,-0.0520,-0.0520,-0.0520,-0.0520,0.0894
0.1920,clay,0.450,0.450,0.1957,-0.0282,-0.0423,-0.0036,0.0294,-0.0505,-0.0703,-0.0703,-0.0703,-0.0703,0.0963
0.2040,clay,0.450,0.450,0.2072,-0.0187,-0.0238,-0.0029,0.2542,-0.2372,-0.0823,-0.0823,-0.0823,-0.0823,0.1036
0.2160,clay,0.450,0.450,0.2186,-0.0452,-0.0091,-0.0001,-0.1902,1.6700,-0.1049,-0.1049,-0.1049,-0.1049,0.1074
0.2280,clay,0.450,0.450,0.2298,-0.0564,0.0559,-0.0011,0.0874,0.0298,-0.1283,-0.1283,-0.1283,-0.1283,0.1125
0.2400,clay,0.450,0.450,0.2409,0.0299,-0.0222,-0.0039,0.0619,-0.4091,-0.1502,-0.1501,-0.1502,-0.1502,0.1186
0.2520,clay,0.450,0.450,0.2518,0.1294,0.1130,-0.0026,0.1127,0.1531,-0.1767,-0.1767,-0.1767,-0.1767,0.1260
0.2640,clay,0.450,0.450,0.2626,-0.0006,0.0568,-0.0033,-0.0056,-0.1203,-0.2164,-0.2164,-0.2164,-0.2164,0.1320
0.2760,clay,0.450,0.450,0.2732,-0.0954,0.0971,-0.0023,-0.0511,0.1631,-0.2357,-0.2357,-0.2357,-0.2357,0.1354
0.2880,clay,0.450,0.450,0.2836,-0.0200,0.0781,0.0004,0.0337,-0.3056,-0.2650,-0.2649,-0.2650,-0.2650,0.1369
0.3000,clay,0.450,0.450,0.2939,0.0270,-0.0515,-0.0030,0.0439,-0.0070,-0.3147,-0.3147,-0.3147,-0.3147,0.1457
0.3120,clay,0.450,0.450,0.3040,0.0420,0.0005,-0.0056,-0.0753,-0.1041,-0.3463,-0.3463,-0.3463,-0.3463,0.1552
0.3240,clay,0.450,0.450,0.3138,-0.0812,0.0404,-0.0008,-0.4596,-0.2925,-0.3936,-0.3936,-0.3936,-0.3936,0.1573
0.3360,clay,0.450,0.450,0.3235,0.0067,-0.0216,0.0015,-0.0103,0.2219,-0.4267,-0.4267,-0.4267,-0.4267,0.1580
0.3480,clay,0.450,0.450,0.3330,0.0099,0.0189,-0.0029,0.3561,0.3766,-0.4816,-0.4816,-0.4816,-0.4816,0.1628
0.3600,clay,0.450,0.450,0.3423,0.0130,0.1017,-0.0043,0.0914,-0.7487,-0.5312,-0.5312,-0.5312,-0.5312,0.1748
0.3720,clay,0.450,0.450,0.3513,0.0306,0.0148,-0.0034,-0.1876,-0.3294,-0.6111,-0.6111,-0.6111,-0.6111,0.1817
0.3840,clay,0.450,0.450,0.3602,0.0206,-0.0019,0.0012,0.2719,-0.2885,-0.6486,-0.6486,-0.6487,-0.6487,0.1814
0.3960,clay,0.450,0.450,0.3688,-0.0152,0.0793,-0.0002,-0.0342,0.2061,-0.6659,-0.6659,-0.6659,-0.6660,0.1834
0.4080,clay,0.450,0.450,0.3771,0.0267,0.0807,-0.0037,-0.0012,-0.0815,-0.7754,-0.7754,-0.7754,-0.7754,0.1939
0.4200,clay,0.450,0.450,0.3853,-0.0169,0.0654,-0.0024,-0.3613,-0.2863,-0.8331,-0.8297,-0.8305,-0.8305,0.1991
0.4320,clay,0.450,0.450,0.3931,-0.0631,0.0622,0.0010,1.4207,-2.1732,-0.6372,-0.6654,-0.6030,-0.7268,0.1987
0.4440,clay,0.450,0.450,0.4008,-0.0320,0.0675,0.0047,1.2734,-1.0185,-0.4738,-0.0028,-0.6221,-0.8586,0.2004
0.4560,clay,0.450,0.450,0.4082,0.0163,-0.0138,0.0050,2.2024,3.4184,-0.7793,0.3306,-0.8149,-0.7993,0.2035
0.4680,clay,0.450,0.450,0.4153,0.0796,0.0411,0.0081,1.4642,-0.4936,-0.5490,-0.3843,-0.8975,-0.9013,0.1992
0.4800,clay,0.450,0.450,0.4222,0.0925,0.0678,0.0074,2.0943,-0.6713,-0.6531,-0.5887,-0.7653,-0.9865,0.1973
0.4920,clay,0.450,0.450,0.4288,0.0652,0.0684,0.0077,1.9596,-0.6097,-0.4233,-0.6099,-0.5056,-0.7048,0.2013
0.5040,clay,0.450,0.450,0.4351,0.1589,0.0349,0.0081,2.3812,-0.7770,-0.4026,-0.5474,-0.4081,-0.3495,0.2041
0.5160,clay,0.450,0.450,0.4411,0.1869,-0.0417,0.0074,1.8055,0.2378,-0.4530,-0.3902,-0.0409,-0.6320,0.2051
0.5280,clay,0.450,0.450,0.4469,0.2383,-0.0054,-0.0055,0.4590,0.9113,-0.9810,-0.0162,-0.2716,-0.8592,0.2071
0.5400,clay,0.450,0.450,0.4524,0.1235,-0.0642,-0.0048,0.7522,3.0757,-0.3673,-0.6861,0.0865,-0.7420,0.2083
0.5520,clay,0.450,0.450,0.4576,0.2561,0.0151,0.0062,-2.2141,-0.5770,-0.4841,-1.2817,-0.0559,-0.2516,0.2094
0.5640,clay,0.450,0.450,0.4625,0.1741,-0.0192,0.0095,-0.9792,-0.7758,-0.2715,-0.5978,0.0534,-0.0241,0.2105
0.5760,clay,0.450,0.450,0.4672,0.2602,0.0141,0.0078,-3.3640,-0.3530,-0.0459,-0.1437,0.0638,-0.1190,0.2153
0.5880,clay,0.450,0.450,0.4715,0.0938,0.0234,0.0099,-1.8125,0.1216,-0.0775,0.2758,-0.3564,0.0094,0.2235
0.6000,clay,0.450,0.450,0.4755,0.0897,0.0256,0.0100,-1.6089,0.0757,0.1560,0.4203,-0.2801,-0.3421,0.2242
0.6120,clay,0.450,0.450,0.4793,0.0150,-0.0190,0.0098,-1.5865,-0.0835,-0.0846,0.5816,-0.2473,-0.5026,0.2269
0.6240,clay,0.450,0.450,0.4827,0.0386,0.1082,0.0092,-0.0181,0.3843,-0.1406,0.8756,-0.4750,-0.6154,0.2317
0.6360,clay,0.450,0.450,0.4858,0.0878,-0.0179,0.0086,-0.2889,0.1951,-0.5829,0.4959,-0.6742,-0.6539,0.2349
0.6480,clay,0.450,0.450,0.4886,0.1405,-0.0786,0.0104,0.1026,0.0377,-1.1503,0.4630,-0.9603,-0.8411,0.2364
0.6600,clay,0.450,0.450,0.4911,0.0496,0.0232,0.0091,-0.0543,-0.2992,-1.4332,0.0974,-0.8249,-1.2179,0.2398
0.6720,clay,0.450,0.450,0.4933,0.1271,0.0534,0.0076,0.6225,-0.2160,-1.9417,-0.3473,-0.7929,-1.8804,0.2437
0.6840,clay,0.450,0.450,0.4952,0.0609,0.0924,0.0110,0.0417,-0.1817,-2.3636,-0.7467,-0.8189,-2.4126,0.2448
0.6960,clay,0.450,0.450,0.4968,0.1124,0.0500,0.0033,0.0348,1.0098,-2.7047,-1.0878,-1.1827,-2.7474,0.2447
