t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.750,0.0000,0.0771,0.0403,0.0008,-0.6463,-0.0035,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.750,0.0151,-0.0080,0.0032,-0.0000,-0.6479,0.0135,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.500,0.750,0.0301,-0.0031,0.0429,-0.0039,-0.2702,-0.0654,-0.0053,-0.0053,-0.0053,-0.0053,0.0072
0.0360,clay,0.500,0.750,0.0452,0.0430,-0.0183,-0.0089,-0.5221,0.1702,0.0159,0.0159,0.0159,0.0159,0.0184
0.0480,clay,0.500,0.750,0.0602,0.0984,0.0434,-0.0034,-0.0548,0.0133,0.0223,0.0222,0.0222,0.0222,0.0223
0.0600,clay,0.500,0.750,0.0752,-0.0329,0.0276,-0.0064,0.6623,0.0066,-0.0183,-0.0184,-0.0184,-0.0184,0.0318
0.0720,clay,0.500,0.750,0.0901,-0.0124,0.0436,-0.0031,0.0591,-0.0296,-0.0220,-0.0221,-0.0221,-0.0221,0.0420
0.0840,clay,0.500,0.750,0.1050,-0.0641,0.0225,-0.0053,-0.2846,-0.1689,-0.0168,-0.0168,-0.0168,-0.0168,0.0485
0.0960,clay,0.500,0.750,0.1198,0.0150,-0.0421,-0.0031,0.1381,0.3750,-0.0206,-0.0207,-0.0207,-0.0207,0.0551
0.1080,clay,0.500,0.750,0.1346,-0.0262,-0.0157,-0.0036,0.0247,0.0104,-0.0293,-0.0294,-0.0294,-0.0294,0.0618
0.1200,clay,0.500,0.750,0.1492,0.0420,0.0653,-0.0044,0.0019,-0.0193,-0.0466,-0.0467,-0.0467,-0.0467,0.0687
0.1320,clay,0.500,0.750,0.1638,0.0102,0.0283,-0.0070,0.5966,1.4599,-0.0876,-0.0877,-0.0877,-0.0877,0.0768
0.1440,clay,0.500,0.750,0.1782,-0.0232,0.0648,-0.0092,0.0004,-0.5498,-0.0914,-0.0916,-0.0915,-0.0915,0.0922
0.1560,clay,0.500,0.750,0.1926,-0.0194,-0.0389,-0.0042,-0.1669,0.1497,-0.1317,-0.1318,-0.1318,-0.1318,0.0996
0.1680,clay,0.500,0.750,0.2068,0.0279,0.0167,0.0031,0.1783,-0.0411,-0.1649,-0.1650,-0.1649,-0.1649,0.0997
0.1800,clay,0.500,0.750,0.2209,0.0179,-0.0056,-0.0038,-0.3187,-0.3510,-0.2054,-0.2057,-0.2055,-0.2055,0.1012
0.1920,clay,0.500,0.750,0.2348,-0.0674,0.0389,-0.0043,0.6596,0.1747,-0.2221,-0.2224,-0.2222,-0.2222,0.1112
0.2040,clay,0.500,0.750,0.2486,0.0226,-0.0282,-0.0078,-0.2683,0.2186,-0.2946,-0.2948,-0.2947,-0.2947,0.1236
0.2160,clay,0.500,0.750,0.2623,0.0812,-0.0219,-0.0048,-0.0328,0.3017,-0.4025,-0.4028,-0.4026,-0.4026,0.1310
0.2280,clay,0.500,0.750,0.2757,0.0297,0.0415,-0.0016,0.0977,-0.0056,-0.4472,-0.4474,-0.4472,-0.4473,0.1347
0.2400,clay,0.500,0.750,0.2891,0.1185,-0.0100,-0.0039,0.1467,0.0437,-0.5390,-0.5393,-0.5391,-0.5391,0.1438
0.2520,clay,0.500,0.750,0.3022,0.0491,0.0658,-0.0040,0.0974,-0.1226,-0.6169,-0.6172,-0.6170,-0.6170,0.1533
0.2640,clay,0.500,0.750,0.3151,-0.0271,-0.1153,-0.0037,-0.1109,0.0876,-0.7308,-0.7311,-0.7309,-0.7310,0.1590
0.2760,clay,0.500,0.750,0.3278,-0.0760,0.0203,-0.0024,-0.1122,0.4762,-0.8573,-0.8576,-0.8574,-0.8574,0.1626
0.2880,clay,0.500,0.750,0.3404,0.0948,-0.1089,-0.0023,0.0624,0.0828,-0.9940,-0.9943,-0.9941,-0.9942,0.1664
0.3000,clay,0.500,0.750,0.3527,0.0389,0.0195,-0.0035,0.3930,0.1687,-1.1670,-1.1673,-1.1671,-1.1671,0.1762
0.3120,clay,0.500,0.750,0.3648,-0.0228,0.1486,-0.0037,-0.0125,-0.0157,-1.3545,-1.3548,-1.3546,-1.3546,0.1843
0.3240,clay,0.500,0.750,0.3766,-0.0532,0.0627,-0.0053,-0.0258,0.1928,-1.5785,-1.5788,-1.5787,-1.5787,0.1894
0.3360,clay,0.500,0.750,0.3882,-0.0953,-0.0118,-0.0028,-0.0025,0.2644,-1.8193,-1.8196,-1.8194,-1.8195,0.1948
0.3480,clay,0.500,0.750,0.3996,0.0729,-0.0085,-0.0027,-0.0577,0.0240,-2.0889,-2.0891,-2.0890,-2.0890,0.2013
0.3600,clay,0.500,0.750,0.4107,-0.0174,0.0294,-0.0019,0.0331,0.1868,-2.3844,-2.3847,-2.3845,-2.3845,0.2075
0.3720,clay,0.500,0.750,0.4216,-0.0418,0.0935,-0.0033,0.0217,0.1689,-2.6992,-2.6995,-2.6993,-2.6994,0.2132
