t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.100,0.750,0.0511,0.0348,0.0230,-0.0014,-0.6719,0.0116,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.100,0.750,0.0598,0.0263,-0.0423,-0.0065,-0.4638,-0.2652,-0.0290,-0.0290,-0.0290,-0.0290,0.0109
0.0240,sand,1.100,0.750,0.0685,-0.0087,-0.0424,-0.0119,0.1846,-0.0297,-0.0056,-0.0057,-0.0057,-0.0057,0.0331
0.0360,sand,1.100,0.750,0.0771,0.0641,-0.0682,-0.0024,-0.3746,-0.0208,0.0163,0.0163,0.0163,0.0163,0.0376
0.0480,sand,1.100,0.750,0.0856,0.0037,-0.0811,-0.0004,0.1770,0.0298,0.0221,0.0221,0.0221,0.0221,0.0380
0.0600,sand,1.100,0.750,0.0941,-0.0404,0.0717,-0.0019,0.7121,0.0466,-0.0190,-0.0190,-0.0190,-0.0190,0.0429
0.0720,sand,1.100,0.750,0.1026,0.0423,0.0562,-0.0031,-0.0034,-0.0383,-0.0231,-0.0232,-0.0231,-0.0231,0.0506
0.0840,sand,1.100,0.750,0.1109,-0.1217,-0.0073,-0.0017,-0.5627,-0.0199,-0.0170,-0.0170,-0.0170,-0.0170,0.0548
0.0960,sand,1.100,0.750,0.1192,0.0707,0.0428,-0.0011,-0.0511,0.1528,-0.0211,-0.0212,-0.0212,-0.0212,0.0565
0.1080,sand,1.100,0.750,0.1275,0.0146,0.0120,-0.0029,0.0316,0.0169,-0.0312,-0.0312,-0.0312,-0.0312,0.0592
0.1200,sand,1.100,0.750,0.1356,-0.0669,0.0712,0.0011,0.0547,-0.1864,-0.0474,-0.0474,-0.0474,-0.0474,0.0637
0.1320,sand,1.100,0.750,0.1437,-0.0108,0.0018,-0.0028,0.0682,-0.0527,-0.0615,-0.0616,-0.0616,-0.0616,0.0699
0.1440,sand,1.100,0.750,0.1517,-0.0581,0.0264,-0.0007,-0.0084,-0.0496,-0.0927,-0.0927,-0.0927,-0.0927,0.0745
