t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.550,0.0876,-0.0530,-0.0277,-0.0006,-0.6576,-0.0129,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.550,0.1025,-0.1146,0.0385,-0.0127,-0.4652,-0.5480,-0.0288,-0.0289,-0.0289,-0.0289,0.0192
0.0240,dirt,0.700,0.550,0.1174,-0.0395,-0.0340,-0.0181,0.0577,-0.0519,-0.0112,-0.0112,-0.0116,-0.0111,0.0544
0.0360,dirt,0.700,0.550,0.1321,-0.0157,0.0317,-0.0107,-0.5102,-0.0916,0.0146,0.0146,0.0142,0.0147,0.0664
0.0480,dirt,0.700,0.550,0.1468,-0.0357,0.0700,0.0014,0.1955,0.0066,0.0223,0.0223,0.0220,0.0225,0.0663
0.0600,dirt,0.700,0.550,0.1614,-0.1140,0.0116,-0.0023,0.7389,0.0730,-0.0177,-0.0177,-0.0180,-0.0175,0.0710
0.0720,dirt,0.700,0.550,0.1758,0.0358,0.0787,-0.0070,0.0729,-0.0562,-0.0212,-0.0212,-0.0216,-0.0210,0.0852
0.0840,dirt,0.700,0.550,0.1902,-0.0801,-0.0755,-0.0032,0.1364,-0.3659,-0.0099,-0.0099,-0.0102,-0.0097,0.0923
0.0960,dirt,0.700,0.550,0.2044,0.0183,0.0243,0.0014,-0.0063,0.3949,-0.0097,-0.0097,-0.0101,-0.0096,0.0963
0.1080,dirt,0.700,0.550,0.2185,-0.0096,-0.0870,-0.0014,0.2429,0.0179,-0.0134,-0.0134,-0.0137,-0.0132,0.1023
0.1200,dirt,0.700,0.550,0.2325,-0.0371,-0.0260,-0.0075,0.5891,-0.0640,-0.0191,-0.0192,-0.0195,-0.0190,0.1148
0.1320,dirt,0.700,0.550,0.2463,0.0667,0.0015,-0.0059,-0.0273,-0.0118,-0.0460,-0.0460,-0.0463,-0.0458,0.1239
0.1440,dirt,0.700,0.550,0.2600,0.0159,-0.0116,0.0008,-0.0956,-0.0407,-0.0404,-0.0403,-0.0407,-0.0402,0.1234
0.1560,dirt,0.700,0.550,0.2735,-0.0118,0.0827,-0.0000,-0.2084,2.6156,-0.0600,-0.0599,-0.0603,-0.0598,0.1328
0.1680,dirt,0.700,0.550,0.2868,0.0189,0.0207,-0.0001,-0.0777,0.3256,-0.0742,-0.0742,-0.0745,-0.0740,0.1407
0.1800,dirt,0.700,0.550,0.3000,0.0199,0.0287,-0.0027,0.0602,-0.0908,-0.0854,-0.0853,-0.0857,-0.0851,0.1476
0.1920,dirt,0.700,0.550,0.3130,-0.0323,0.0540,-0.0022,0.0260,-0.1917,-0.1204,-0.1204,-0.1207,-0.1202,0.1547
0.2040,dirt,0.700,0.550,0.3257,0.0211,0.0441,-0.0011,-0.0376,0.0356,-0.1469,-0.1468,-0.1472,-0.1466,0.1605
0.2160,dirt,0.700,0.550,0.3383,0.0001,-0.0042,-0.0017,0.0205,0.0375,-0.1795,-0.1794,-0.1797,-0.1792,0.1671
0.2280,dirt,0.700,0.550,0.3506,-0.0019,-0.0095,-0.0030,-0.0775,-0.1196,-0.2107,-0.2107,-0.2110,-0.2105,0.1726
0.2400,dirt,0.700,0.550,0.3628,0.0178,0.0009,-0.0044,-0.0141,-0.2958,-0.2448,-0.2448,-0.2451,-0.2446,0.1807
0.2520,dirt,0.700,0.550,0.3747,-0.0590,-0.0192,-0.0029,0.0335,0.0190,-0.2810,-0.2810,-0.2813,-0.2808,0.1893
0.2640,dirt,0.700,0.550,0.3863,-0.0515,0.0307,-0.0037,-0.0212,0.0345,-0.3270,-0.3269,-0.3273,-0.3267,0.1965
0.2760,dirt,0.700,0.550,0.3977,0.0094,0.0380,-0.0034,0.0740,-0.1158,-0.3899,-0.3898,-0.3902,-0.3896,0.1995
0.2880,dirt,0.700,0.550,0.4089,0.0147,0.0367,-0.0023,0.0470,0.0026,-0.4448,-0.4447,-0.4451,-0.4446,0.2022
0.3000,dirt,0.700,0.550,0.4198,-0.0278,-0.0259,-0.0030,-0.0278,-0.1374,-0.5111,-0.5111,-0.5114,-0.5109,0.2088
0.3120,dirt,0.700,0.550,0.4304,0.0466,0.0498,-0.0045,0.0770,-0.0673,-0.5769,-0.5769,-0.5772,-0.5767,0.2195
0.3240,dirt,0.700,0.550,0.4408,-0.1013,-0.0228,-0.0023,0.0812,0.0697,-0.6467,-0.6466,-0.6470,-0.6464,0.2251
0.3360,dirt,0.700,0.550,0.4509,0.0618,-0.0406,-0.0019,-0.0553,0.1644,-0.7025,-0.7024,-0.7028,-0.7023,0.2282
0.3480,dirt,0.700,0.550,0.4607,0.0751,0.0495,-0.0020,0.0484,0.1565,-0.7959,-0.7959,-0.7962,-0.7957,0.2323
0.3600,dirt,0.700,0.550,0.4702,-0.0486,0.0260,-0.0022,-0.0351,-0.1957,-0.8753,-0.8752,-0.8756,-0.8751,0.2369
0.3720,dirt,0.700,0.550,0.4794,-0.0452,0.0713,-0.0018,0.0478,0.1065,-0.9776,-0.9775,-0.9779,-0.9773,0.2427
0.3840,dirt,0.700,0.550,0.4883,0.0556,-0.0049,-0.0015,-0.0181,-0.0490,-1.0840,-1.0839,-1.0843,-1.0838,0.2473
0.3960,dirt,0.700,0.550,0.4970,-0.0305,0.0542,-0.0021,-0.1832,0.4444,-1.2048,-1.2047,-1.2051,-1.2046,0.2508
0.4080,dirt,0.700,0.550,0.5052,-0.0825,-0.0015,-0.0035,0.3464,0.2571,-1.3319,-1.3318,-1.3322,-1.3317,0.2552
0.4200,dirt,0.700,0.550,0.5132,-0.0472,0.0317,-0.0022,0.0568,0.1228,-1.4788,-1.4706,-1.4728,-1.4723,0.2610
0.4320,dirt,0.700,0.550,0.5209,-0.0210,0.0402,-0.0021,2.3833,-2.9707,-0.8890,-1.4882,-1.0859,-1.5634,0.2649
0.4440,dirt,0.700,0.550,0.5282,0.0358,0.0002,0.0077,4.2417,-3.2309,-1.1294,-0.5448,-0.7750,-1.1459,0.2708
0.4560,dirt,0.700,0.550,0.5352,0.1775,0.0296,0.0123,14.4482,8.0777,-1.0489,0.8654,-1.1044,-1.2390,0.2641
0.4680,dirt,0.700,0.550,0.5418,0.1513,0.1046,0.0134,4.5040,-2.6429,-0.7200,-0.8576,-0.8685,-1.0541,0.2529
0.4800,dirt,0.700,0.550,0.5481,0.2605,0.0760,0.0137,4.0467,-1.1605,-0.7719,-0.4667,-0.7222,-0.9538,0.2546
0.4920,dirt,0.700,0.550,0.5541,0.3706,-0.0731,0.0090,4.5092,-3.7242,-0.5843,-0.6726,-0.8311,-0.7147,0.2617
0.5040,dirt,0.700,0.550,0.5597,0.3456,0.0056,0.0160,1.5482,0.5206,-0.5004,-0.5930,-2.5769,0.1060,0.2651
0.5160,dirt,0.700,0.550,0.5650,0.3905,0.0045,-0.0093,4.5562,-0.8358,0.1588,-2.3350,-2.7121,0.9177,0.2623
