t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.100,0.450,0.0000,-0.0090,-0.0378,0.0012,-0.6571,-0.0019,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.100,0.450,0.0126,-0.0713,0.0055,-0.0010,-0.6622,0.0168,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,1.100,0.450,0.0251,0.0211,0.0866,-0.0017,-0.3650,-0.0094,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,sand,1.100,0.450,0.0377,-0.0117,-0.0144,-0.0060,-0.0680,0.0679,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,sand,1.100,0.450,0.0502,0.0086,-0.0332,-0.0027,0.1224,-0.0406,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,sand,1.100,0.450,0.0627,0.0258,0.0455,-0.0027,0.8637,0.0104,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,sand,1.100,0.450,0.0751,-0.0255,0.0319,-0.0043,0.1816,-0.0909,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,sand,1.100,0.450,0.0875,0.1121,0.0073,-0.0019,0.0568,-0.0476,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,sand,1.100,0.450,0.0999,0.0140,-0.0116,-0.0035,-0.1539,0.2054,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,sand,1.100,0.450,0.1121,-0.0349,-0.0457,-0.0014,0.0380,-0.2141,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,sand,1.100,0.450,0.1243,-0.0247,0.0100,-0.0014,0.0406,-0.0547,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,sand,1.100,0.450,0.1365,-0.0036,-0.1493,-0.0035,0.2497,-0.0886,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,sand,1.100,0.450,0.1485,0.0316,0.0314,-0.0025,0.0929,0.0082,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,sand,1.100,0.450,0.1605,0.0256,-0.0205,-0.0009,-0.0048,0.0882,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,sand,1.100,0.450,0.1723,-0.0093,-0.0009,-0.0022,0.1172,-0.0730,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
0.1800,sand,1.100,0.450,0.1841,0.0084,-0.0860,-0.0046,0.0764,-0.1005,-0.0520,-0.0520,-0.0520,-0.0520,0.0894
0.1920,sand,1.100,0.450,0.1957,0.0866,0.0197,-0.0011,-0.0020,-0.0282,-0.0703,-0.0703,-0.0703,-0.0703,0.0963
0.2040,sand,1.100,0.450,0.2072,-0.0178,0.0194,-0.0036,0.2411,-0.2388,-0.0823,-0.0823,-0.0823,-0.0823,0.1036
0.2160,sand,1.100,0.450,0.2186,-0.0148,-0.0892,-0.0009,-0.1846,1.6665,-0.1049,-0.1049,-0.1049,-0.1049,0.1074
0.2280,sand,1.100,0.450,0.2298,0.0251,0.0780,-0.0031,0.1067,0.0385,-0.1283,-0.1283,-0.1283,-0.1283,0.1125
0.2400,sand,1.100,0.450,0.2409,-0.0598,0.0895,-0.0028,0.0617,-0.3830,-0.1502,-0.1501,-0.1502,-0.1502,0.1186
0.2520,sand,1.100,0.450,0.2518,0.0420,0.1344,-0.0038,0.1494,0.1150,-0.1767,-0.1767,-0.1767,-0.1767,0.1260
0.2640,sand,1.100,0.450,0.2626,-0.0854,-0.0463,-0.0057,0.0068,-0.1184,-0.2164,-0.2164,-0.2164,-0.2164,0.1320
0.2760,sand,1.100,0.450,0.2732,0.0167,-0.0460,-0.0002,-0.0605,0.1927,-0.2357,-0.2357,-0.2357,-0.2357,0.1354
0.2880,sand,1.100,0.450,0.2836,0.0602,0.1481,-0.0020,0.0401,-0.3281,-0.2650,-0.2649,-0.2650,-0.2650,0.1369
0.3000,sand,1.100,0.450,0.2939,0.0148,-0.0585,-0.0052,0.0210,-0.0134,-0.3147,-0.3147,-0.3147,-0.3147,0.1457
0.3120,sand,1.100,0.450,0.3040,-0.0485,0.0035,-0.0048,-0.0813,-0.0958,-0.3463,-0.3463,-0.3463,-0.3463,0.1552
0.3240,sand,1.100,0.450,0.3138,0.0169,-0.0252,-0.0021,-0.4171,-0.2498,-0.3936,-0.3936,-0.3936,-0.3936,0.1573
0.3360,sand,1.100,0.450,0.3235,0.0204,0.0744,0.0013,-0.0320,0.2194,-0.4267,-0.4267,-0.4267,-0.4267,0.1580
0.3480,sand,1.100,0.450,0.3330,-0.0732,0.0574,-0.0043,0.3004,0.3747,-0.4816,-0.4816,-0.4816,-0.4816,0.1628
0.3600,sand,1.100,0.450,0.3423,0.0216,0.0128,-0.0062,0.0888,-0.7484,-0.5312,-0.5312,-0.5312,-0.5312,0.1748
0.3720,sand,1.100,0.450,0.3513,0.0504,0.0606,-0.0018,-0.1941,-0.3272,-0.6111,-0.6111,-0.6111,-0.6111,0.1817
0.3840,sand,1.100,0.450,0.3602,-0.0510,0.0079,0.0003,0.2531,-0.3003,-0.6486,-0.6486,-0.6487,-0.6487,0.1814
0.3960,sand,1.100,0.450,0.3688,0.0524,-0.0351,0.0008,-0.0411,0.2039,-0.6659,-0.6659,-0.6659,-0.6660,0.1834
0.4080,sand,1.100,0.450,0.3771,-0.0014,0.0932,-0.0031,-0.0103,-0.1126,-0.7754,-0.7754,-0.7754,-0.7754,0.1939
0.4200,sand,1.100,0.450,0.3853,-0.0161,0.0907,-0.0028,-0.3278,-0.2893,-0.8418,-0.8382,-0.8390,-0.8390,0.1971
0.4320,sand,1.100,0.450,0.3931,-0.0058,0.0548,0.0022,0.9143,-1.1789,-0.7878,-0.7263,-0.7595,-0.7815,0.1932
0.4440,sand,1.100,0.450,0.4008,0.0271,0.0364,-0.0004,0.6635,-0.3431,-0.3795,-0.1812,-0.5861,-0.7848,0.2012
0.4560,sand,1.100,0.450,0.4082,0.0593,0.0607,0.0079,1.8102,-0.6226,-0.4470,0.2041,-0.7758,-0.8695,0.2049
0.4680,sand,1.100,0.450,0.4153,0.0561,0.0561,0.0157,2.2187,-0.7430,-0.7162,0.3911,-0.5737,-0.6821,0.2007
0.4800,sand,1.100,0.450,0.4222,0.1479,-0.0424,0.0105,2.2100,-0.6796,-0.4862,0.0862,-0.4198,-0.5175,0.1994
0.4920,sand,1.100,0.450,0.4288,0.1287,0.0475,0.0059,2.2354,-0.6036,-0.3168,-0.2120,-0.4814,-0.3829,0.2021
0.5040,sand,1.100,0.450,0.4351,0.1954,-0.0964,0.0003,1.9970,-0.8747,-0.2894,-0.2139,-1.2512,0.2352,0.2058
0.5160,sand,1.100,0.450,0.4411,0.2554,0.0415,-0.0144,2.7693,-0.2993,-1.5085,0.5308,-1.9371,0.7416,0.2099
0.5280,sand,1.100,0.450,0.4469,0.2500,-0.0495,0.0172,0.4043,-1.1303,-2.1157,0.7528,-2.1162,0.9583,0.2094
0.5400,sand,1.100,0.450,0.4524,0.1860,0.0314,-0.0049,-0.3418,1.2681,-2.4777,0.7355,-2.1175,0.7177,0.2104
0.5520,sand,1.100,0.450,0.4576,0.2454,-0.0417,0.0015,0.7701,1.1843,-2.7946,0.6448,-1.3429,0.6162,0.2122
0.5640,sand,1.100,0.450,0.4625,0.2946,-0.0247,0.0215,-0.1624,0.6982,-2.7174,0.4307,-0.9321,0.2535,0.2166
0.5760,sand,1.100,0.450,0.4672,0.1176,-0.0016,0.0015,-0.7706,-0.1597,-1.6226,0.6571,-0.4914,0.5519,0.2169
0.5880,sand,1.100,0.450,0.4715,0.1162,0.0576,0.0164,-3.6227,-3.1256,-0.6042,0.2797,-0.3287,-0.3467,0.2165
0.6000,sand,1.100,0.450,0.4755,0.0880,-0.0915,0.0156,-1.6802,0.1708,-0.1692,-0.3569,-0.1829,-0.2999,0.2188
0.6120,sand,1.100,0.450,0.4793,0.0918,-0.1307,0.0175,-2.6826,-0.2767,-0.0330,-0.4820,-0.1852,-0.2479,0.2246
0.6240,sand,1.100,0.450,0.4827,0.1227,-0.0119,0.0178,-1.3034,-0.1083,-0.1684,-0.5367,-0.2153,-0.2452,0.2293
0.6360,sand,1.100,0.450,0.4858,0.0570,-0.0116,0.0158,-1.2830,-0.3025,-0.3344,-0.4079,-0.3456,-0.2098,0.2302
0.6480,sand,1.100,0.450,0.4886,0.0513,-0.0341,0.0141,-1.4511,-0.2721,-0.8850,-0.5287,-0.3472,-0.3198,0.2311
0.6600,sand,1.100,0.450,0.4911,0.1390,0.0490,0.0086,0.4382,0.0069,-1.5969,-0.5574,-0.5487,-0.2914,0.2358
0.6720,sand,1.100,0.450,0.4933,0.0912,-0.1366,0.0031,0.1845,-0.1832,-1.8102,-0.9448,-0.1897,-0.5794,0.2393
0.6840,sand,1.100,0.450,0.4952,0.0865,0.0402,0.0018,0.2489,0.2464,-2.0707,-1.3401,-0.3979,-0.9805,0.2419
0.6960,sand,1.100,0.450,0.4968,0.0764,-0.0081,-0.0055,0.4699,0.9526,-2.6131,-1.9523,-0.6411,-0.8729,0.2447
0.7080,sand,1.100,0.450,0.4981,0.0828,-0.0017,-0.0060,0.1157,0.1189,-3.0099,-2.5276,-1.2235,-0.6612,0.2462
0.7200,sand,1.100,0.450,0.4990,0.1499,-0.0356,-0.0060,0.5479,0.3311,-3.4432,-3.0516,-0.5291,-1.3014,0.2464
0.7320,sand,1.100,0.450,0.4996,0.1337,-0.0646,-0.0135,-0.1030,0.5581,-3.9377,-3.5460,-0.2418,-2.0267,0.2466
0.7440,sand,1.100,0.450,0.5000,0.1563,-0.0067,-0.0134,-0.4570,0.3613,-4.3529,-4.0009,-0.1408,-2.5222,0.2473
0.7560,sand,1.100,0.450,0.5000,0.0291,-0.0043,-0.0161,-0.2243,0.4828,-4.7901,-4.4381,-0.2494,-2.6475,0.2485
0.7680,sand,1.100,0.450,0.4996,0.1436,0.0562,-0.0138,0.1817,0.4116,-5.2383,-4.9233,-0.2524,-2.6420,0.2492
0.7800,sand,1.100,0.450,0.4990,0.0719,-0.0481,-0.0123,-0.1076,-0.2955,-5.7594,-5.4444,-0.2008,-2.4989,0.2491
0.7920,sand,1.100,0.450,0.4981,0.0561,-0.0388,-0.0074,0.5064,-0.6055,-6.2452,-6.0405,-0.3238,-2.2351,0.2487
0.8040,sand,1.100,0.450,0.4968,0.1037,0.0178,-0.0045,-0.0002,0.1044,-6.5478,-6.7790,-0.1529,-1.7724,0.2487
0.8160,sand,1.100,0.450,0.4952,0.2474,-0.0211,-0.0004,0.5305,-0.0609,-7.0596,-7.2594,-0.0274,-0.5614,0.2491
