t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.000,0.650,0.0000,-0.0338,0.0382,0.0010,-0.6628,-0.0088,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.000,0.650,0.0126,0.0257,-0.0253,0.0015,-0.6424,0.0078,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,1.000,0.650,0.0251,0.0321,-0.0155,-0.0034,-0.9255,-0.0297,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,sand,1.000,0.650,0.0377,0.0063,-0.0663,-0.0055,-0.1262,0.0796,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,sand,1.000,0.650,0.0502,-0.0330,-0.0365,-0.0014,0.1507,-0.0306,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,sand,1.000,0.650,0.0627,0.0073,-0.1123,-0.0022,0.7583,-0.0164,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,sand,1.000,0.650,0.0751,-0.1018,0.0256,-0.0045,0.2768,-0.0400,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,sand,1.000,0.650,0.0875,0.0785,-0.0223,-0.0033,-0.1972,-0.0438,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,sand,1.000,0.650,0.0999,0.0318,0.0745,-0.0029,-0.0638,0.1528,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,sand,1.000,0.650,0.1121,-0.0464,-0.0341,-0.0017,-0.7309,-0.1536,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,sand,1.000,0.650,0.1243,0.0910,-0.0730,-0.0015,-0.2142,0.0309,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,sand,1.000,0.650,0.1365,0.0748,-0.0379,-0.0038,0.0313,-0.0354,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,sand,1.000,0.650,0.1485,-0.0930,0.0144,-0.0047,-0.0071,0.1711,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,sand,1.000,0.650,0.1605,-0.0330,0.0092,-0.0017,-0.1419,0.2127,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,sand,1.000,0.650,0.1723,0.0011,-0.0144,-0.0010,0.0363,-0.0507,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,sand,1.000,0.650,0.1841,0.0875,-0.0480,-0.0012,-0.1499,0.1475,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
0.1920,sand,1.000,0.650,0.1957,-0.0304,0.0251,-0.0002,0.1634,-0.0097,-0.1779,-0.1779,-0.1779,-0.1779,0.0941
0.2040,sand,1.000,0.650,0.2072,-0.0767,0.0043,-0.0046,-0.4758,0.2776,-0.2076,-0.2076,-0.2076,-0.2076,0.1025
0.2160,sand,1.000,0.650,0.2186,-0.0490,0.0550,-0.0052,-0.1016,0.1951,-0.2691,-0.2692,-0.2692,-0.2691,0.1100
