t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.750,0.0000,-0.0390,0.0137,-0.0023,-0.6959,0.0158,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.750,0.0088,-0.0603,-0.0141,0.0009,-0.6247,0.0018,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.500,0.750,0.0176,-0.0070,-0.0141,-0.0033,-0.5397,-0.0211,-0.0045,-0.0045,-0.0045,-0.0045,0.0049
0.0360,clay,0.500,0.750,0.0264,-0.0106,0.0123,-0.0025,-0.0515,0.0618,0.0153,0.0153,0.0153,0.0153,0.0110
0.0480,clay,0.500,0.750,0.0351,-0.0084,-0.0033,-0.0024,0.1611,-0.0192,0.0222,0.0222,0.0222,0.0222,0.0151
0.0600,clay,0.500,0.750,0.0439,0.0341,0.0080,-0.0021,0.9616,0.0283,-0.0186,-0.0186,-0.0186,-0.0186,0.0188
0.0720,clay,0.500,0.750,0.0526,-0.0440,0.0302,-0.0017,0.0399,0.0061,-0.0252,-0.0253,-0.0253,-0.0253,0.0232
0.0840,clay,0.500,0.750,0.0613,0.0168,-0.0322,-0.0043,0.0260,-0.0208,-0.0168,-0.0168,-0.0168,-0.0168,0.0284
0.0960,clay,0.500,0.750,0.0699,-0.0218,-0.0395,-0.0042,-0.0707,0.1537,-0.0198,-0.0198,-0.0198,-0.0198,0.0329
0.1080,clay,0.500,0.750,0.0785,0.0513,0.0506,-0.0032,0.0648,0.0443,-0.0312,-0.0312,-0.0312,-0.0312,0.0362
0.1200,clay,0.500,0.750,0.0870,-0.0095,0.0175,0.0005,0.1107,-0.0194,-0.0467,-0.0467,-0.0467,-0.0467,0.0405
0.1320,clay,0.500,0.750,0.0955,0.0218,-0.0057,-0.0037,0.0463,-0.1868,-0.0670,-0.0670,-0.0670,-0.0670,0.0450
0.1440,clay,0.500,0.750,0.1040,0.0478,0.0107,-0.0028,0.0328,-0.0569,-0.0928,-0.0928,-0.0928,-0.0928,0.0503
0.1560,clay,0.500,0.750,0.1123,0.0299,-0.0344,-0.0039,-0.3089,0.2454,-0.1280,-0.1280,-0.1280,-0.1280,0.0564
0.1680,clay,0.500,0.750,0.1206,-0.1040,0.0173,0.0000,0.0062,0.0999,-0.1585,-0.1585,-0.1585,-0.1585,0.0588
0.1800,clay,0.500,0.750,0.1288,0.0310,0.0962,0.0003,0.1229,-0.2131,-0.2034,-0.2034,-0.2034,-0.2034,0.0610
0.1920,clay,0.500,0.750,0.1370,-0.0266,0.0151,-0.0035,-0.0569,0.0148,-0.2442,-0.2442,-0.2442,-0.2442,0.0652
0.2040,clay,0.500,0.750,0.1450,0.0086,-0.0711,-0.0042,0.1261,0.1095,-0.3102,-0.3102,-0.3102,-0.3102,0.0716
0.2160,clay,0.500,0.750,0.1530,-0.0082,0.0378,-0.0037,0.0264,0.1235,-0.3729,-0.3729,-0.3729,-0.3729,0.0765
0.2280,clay,0.500,0.750,0.1609,-0.0904,0.0670,-0.0018,0.1007,-0.0130,-0.4489,-0.4489,-0.4489,-0.4489,0.0796
0.2400,clay,0.500,0.750,0.1686,-0.0403,-0.0109,-0.0026,0.0539,0.0272,-0.5259,-0.5259,-0.5259,-0.5259,0.0847
0.2520,clay,0.500,0.750,0.1763,-0.0084,0.0117,0.0001,-0.1418,-0.0040,-0.6201,-0.6201,-0.6201,-0.6201,0.0872
0.2640,clay,0.500,0.750,0.1838,-0.0006,0.0736,-0.0014,-0.1459,0.2326,-0.7323,-0.7323,-0.7323,-0.7323,0.0894
0.2760,clay,0.500,0.750,0.1912,0.0280,-0.0208,-0.0015,0.0141,-0.0073,-0.8540,-0.8540,-0.8540,-0.8540,0.0942
0.2880,clay,0.500,0.750,0.1985,0.0275,0.0230,-0.0031,-0.0121,0.0333,-1.0020,-1.0020,-1.0020,-1.0020,0.1004
0.3000,clay,0.500,0.750,0.2057,0.0136,-0.0410,-0.0020,0.0153,0.0146,-1.1659,-1.1659,-1.1659,-1.1659,0.1046
0.3120,clay,0.500,0.750,0.2128,-0.0570,-0.0288,-0.0007,0.0015,0.0924,-1.3613,-1.3613,-1.3613,-1.3613,0.1067
0.3240,clay,0.500,0.750,0.2197,0.0009,0.0996,-0.0030,0.0299,0.1287,-1.5786,-1.5786,-1.5786,-1.5786,0.1105
0.3360,clay,0.500,0.750,0.2265,0.0597,0.0625,-0.0022,-0.0260,0.2176,-1.8218,-1.8218,-1.8218,-1.8218,0.1146
0.3480,clay,0.500,0.750,0.2331,0.0221,0.0462,0.0001,0.0784,0.0900,-2.0916,-2.0916,-2.0916,-2.0916,0.1195
0.3600,clay,0.500,0.750,0.2396,-0.0332,0.0563,-0.0001,-0.1071,0.0539,-2.3850,-2.3850,-2.3850,-2.3850,0.1221
0.3720,clay,0.500,0.750,0.2459,-0.0355,-0.0011,-0.0000,0.0318,0.1952,-2.7022,-2.7022,-2.7022,-2.7022,0.1245
0.3840,clay,0.500,0.750,0.2521,0.0382,0.0498,-0.0015,-0.0351,0.2252,-3.0390,-3.0389,-3.0390,-3.0390,0.1284
0.3960,clay,0.500,0.750,0.2581,-0.0352,0.0772,-0.0017,-0.0366,0.4367,-3.3919,-3.3919,-3.3919,-3.3919,0.1320
0.4080,clay,0.500,0.750,0.2640,-0.0021,0.0816,-0.0011,0.0617,0.1467,-3.7623,-3.7623,-3.7623,-3.7623,0.1351
0.4200,clay,0.500,0.750,0.2697,-0.0246,0.0531,-0.0026,-0.0284,0.2013,-4.0522,-4.1787,-4.0211,-4.1879,0.1376
0.4320,clay,0.500,0.750,0.2752,-0.0017,0.0448,-0.0103,5.6762,-5.5704,-2.2968,-5.0081,-2.7525,-4.8809,0.1393
0.4440,clay,0.500,0.750,0.2805,0.1695,0.0116,-0.0109,9.9110,-2.1319,-1.4545,-3.9702,-2.2410,-4.2848,0.1451
0.4560,clay,0.500,0.750,0.2857,0.2464,0.0799,-0.0074,7.7664,3.1435,-2.5778,-2.7164,-3.0340,-3.6854,0.1533
0.4680,clay,0.500,0.750,0.2907,0.2513,0.0357,0.0269,5.5169,-2.7139,-2.7583,-3.7472,-3.1961,-3.6828,0.1497
0.4800,clay,0.500,0.750,0.2955,0.3049,0.0833,0.0275,7.0105,-2.6865,-2.5015,-4.9267,-2.3435,-3.5980,0.1379
0.4920,clay,0.500,0.750,0.3001,0.3146,0.0267,0.0207,9.0153,-3.0351,-2.2021,-4.6952,-1.8637,-2.8162,0.1355
0.5040,clay,0.500,0.750,0.3046,0.5350,-0.0497,0.0189,9.9576,-2.7850,-1.7661,-4.3123,-1.4066,-2.2940,0.1408
0.5160,clay,0.500,0.750,0.3088,0.7470,-0.1457,0.0241,8.9291,-3.1115,-1.6460,-3.6155,-2.0389,-3.3660,0.1458
0.5280,clay,0.500,0.750,0.3128,0.8874,-0.0089,0.0374,9.7917,-0.4806,-2.2302,-2.6977,-2.3888,-2.1461,0.1460
0.5400,clay,0.500,0.750,0.3167,0.8783,-0.0407,0.0526,1.5644,1.9562,-1.9114,-3.4389,-2.1626,-2.4306,0.1457
0.5520,clay,0.500,0.750,0.3203,0.8907,-0.0316,0.0655,0.8050,0.5969,-1.7017,-2.6440,-1.8697,-2.1830,0.1467
0.5640,clay,0.500,0.750,0.3238,0.8195,-0.0101,0.0662,0.8317,-0.6040,-1.7640,-2.6033,-1.8004,-2.2592,0.1496
0.5760,clay,0.500,0.750,0.3270,0.9718,-0.0971,0.0713,-1.5288,-0.1716,-1.7921,-2.7131,-1.9718,-2.2410,0.1528
0.5880,clay,0.500,0.750,0.3300,0.9046,-0.1099,0.0779,-0.0668,0.1662,-1.7976,-3.0381,-2.0831,-2.0913,0.1569
0.6000,clay,0.500,0.750,0.3329,0.8559,0.0583,0.0815,0.4303,0.2140,-1.9914,-3.3255,-2.3475,-2.5553,0.1604
0.6120,clay,0.500,0.750,0.3355,0.9464,-0.1405,0.0881,0.5635,0.3347,-2.2716,-3.5831,-2.5837,-2.7024,0.1624
0.6240,clay,0.500,0.750,0.3379,0.8914,0.0746,0.0904,0.6679,0.1868,-2.7182,-4.1035,-2.7119,-3.3659,0.1638
0.6360,clay,0.500,0.750,0.3401,0.9276,-0.0044,0.0939,1.1228,0.5446,-2.9730,-4.9263,-3.0138,-3.6349,0.1657
0.6480,clay,0.500,0.750,0.3420,1.0037,-0.0852,0.0942,0.7270,0.7140,-3.8341,-5.3800,-2.7308,-4.1480,0.1678
0.6600,clay,0.500,0.750,0.3438,0.9172,-0.1117,0.0908,0.7521,0.3178,-4.3460,-6.2861,-3.0310,-4.6721,0.1694
0.6720,clay,0.500,0.750,0.3453,0.9049,0.0130,0.0921,0.9286,-0.4491,-5.0710,-7.2458,-3.0749,-5.0747,0.1714
0.6840,clay,0.500,0.750,0.3467,1.0464,0.0236,0.0884,0.4437,0.3026,-5.8698,-8.1517,-3.1947,-5.4378,0.1726
0.6960,clay,0.500,0.750,0.3478,0.9509,-0.0139,0.0892,0.3588,0.4263,-6.6203,-8.9022,-2.8341,-5.9650,0.1730
0.7080,clay,0.500,0.750,0.3486,1.0344,0.0615,0.0841,0.1629,0.6975,-7.3077,-9.5896,-2.8763,-6.2273,0.1734
0.7200,clay,0.500,0.750,0.3493,1.0503,0.0368,0.0808,0.0691,0.3267,-7.9059,-10.1878,-2.9898,-6.6957,0.1744
0.7320,clay,0.500,0.750,0.3498,0.9805,-0.1066,0.0823,0.1388,-0.3830,-8.4408,-10.7227,-2.6431,-7.2569,0.1752
0.7440,clay,0.500,0.750,0.3500,0.9555,0.0192,0.0817,0.0224,0.3111,-8.9498,-11.2317,-2.5439,-7.8475,0.1758
0.7560,clay,0.500,0.750,0.3500,1.1320,-0.0205,0.0823,0.1329,0.4449,-9.4333,-11.7151,-2.3614,-8.2715,0.1761
0.7680,clay,0.500,0.750,0.3498,1.0108,0.0522,0.0803,0.2226,0.4512,-9.9278,-12.2096,-2.2695,-8.3998,0.1764
0.7800,clay,0.500,0.750,0.3493,1.0460,0.0726,0.0768,0.1656,0.3836,-10.4211,-12.7029,-2.1900,-8.6347,0.1765
0.7920,clay,0.500,0.750,0.3486,1.0415,0.0160,0.0762,0.3159,0.5555,-10.9076,-13.1895,-2.2035,-8.5898,0.1766
0.8040,clay,0.500,0.750,0.3478,0.9589,0.0481,0.0756,0.3524,0.4322,-11.0343,-13.8098,-2.1963,-8.5636,0.1763
0.8160,clay,0.500,0.750,0.3467,1.0233,-0.0053,0.0710,0.5050,0.3324,-10.7723,-14.6042,-2.0961,-8.6729,0.1756
