t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.100,0.550,0.0876,-0.0193,-0.0718,0.0003,-0.6866,0.0090,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.100,0.550,0.1025,-0.0055,-0.0125,-0.0115,-0.4610,-0.5428,-0.0288,-0.0289,-0.0289,-0.0289,0.0192
0.0240,sand,1.100,0.550,0.1174,-0.0038,0.0511,-0.0190,0.0653,-0.0558,-0.0112,-0.0112,-0.0116,-0.0111,0.0544
0.0360,sand,1.100,0.550,0.1321,-0.0235,-0.0936,-0.0094,-0.5038,-0.0716,0.0146,0.0146,0.0142,0.0147,0.0664
0.0480,sand,1.100,0.550,0.1468,-0.0687,0.0227,0.0005,0.2238,-0.0014,0.0223,0.0223,0.0220,0.0225,0.0663
0.0600,sand,1.100,0.550,0.1614,-0.0411,0.0038,-0.0033,0.7479,0.0915,-0.0177,-0.0177,-0.0180,-0.0175,0.0710
0.0720,sand,1.100,0.550,0.1758,-0.0136,-0.0976,-0.0054,0.0689,-0.0428,-0.0212,-0.0212,-0.0216,-0.0210,0.0852
0.0840,sand,1.100,0.550,0.1902,0.0271,0.0242,-0.0058,0.1631,-0.4154,-0.0099,-0.0099,-0.0102,-0.0097,0.0923
0.0960,sand,1.100,0.550,0.2044,0.0542,0.0769,0.0003,-0.0415,0.3965,-0.0097,-0.0097,-0.0101,-0.0096,0.0963
0.1080,sand,1.100,0.550,0.2185,0.0153,-0.0173,-0.0042,0.2264,0.0191,-0.0134,-0.0134,-0.0137,-0.0132,0.1023
0.1200,sand,1.100,0.550,0.2325,-0.0236,-0.0111,-0.0071,0.5693,-0.0917,-0.0191,-0.0192,-0.0195,-0.0190,0.1148
0.1320,sand,1.100,0.550,0.2463,0.0183,0.0381,-0.0055,-0.0133,0.0357,-0.0460,-0.0460,-0.0463,-0.0458,0.1239
0.1440,sand,1.100,0.550,0.2600,-0.0421,-0.0283,0.0018,-0.0987,-0.0544,-0.0404,-0.0403,-0.0407,-0.0402,0.1234
0.1560,sand,1.100,0.550,0.2735,-0.0140,0.0980,0.0024,-0.1982,2.6073,-0.0600,-0.0599,-0.0603,-0.0598,0.1328
0.1680,sand,1.100,0.550,0.2868,0.0997,-0.0704,-0.0021,-0.0410,0.3353,-0.0742,-0.0742,-0.0745,-0.0740,0.1407
0.1800,sand,1.100,0.550,0.3000,0.0154,-0.0024,-0.0034,0.0823,-0.1293,-0.0854,-0.0853,-0.0857,-0.0851,0.1476
0.1920,sand,1.100,0.550,0.3130,-0.0231,-0.0569,-0.0032,0.0508,-0.1882,-0.1204,-0.1204,-0.1207,-0.1202,0.1547
0.2040,sand,1.100,0.550,0.3257,0.0609,0.0122,-0.0015,-0.0452,0.0207,-0.1469,-0.1468,-0.1472,-0.1466,0.1605
0.2160,sand,1.100,0.550,0.3383,0.0509,-0.0026,-0.0033,0.0001,0.0417,-0.1795,-0.1794,-0.1797,-0.1792,0.1671
0.2280,sand,1.100,0.550,0.3506,0.0470,-0.0244,-0.0027,-0.1030,-0.1321,-0.2107,-0.2107,-0.2110,-0.2105,0.1726
0.2400,sand,1.100,0.550,0.3628,-0.0338,0.0357,-0.0036,-0.0107,-0.3232,-0.2448,-0.2448,-0.2451,-0.2446,0.1807
0.2520,sand,1.100,0.550,0.3747,0.0649,0.0655,-0.0031,-0.0192,0.0176,-0.2810,-0.2810,-0.2813,-0.2808,0.1893
0.2640,sand,1.100,0.550,0.3863,0.0640,0.0246,-0.0041,-0.0197,0.0397,-0.3270,-0.3269,-0.3273,-0.3267,0.1965
0.2760,sand,1.100,0.550,0.3977,-0.0050,-0.0146,0.0000,0.0384,-0.1327,-0.3899,-0.3898,-0.3902,-0.3896,0.1995
0.2880,sand,1.100,0.550,0.4089,0.1168,0.0518,0.0003,0.0515,0.0084,-0.4448,-0.4447,-0.4451,-0.4446,0.2022
0.3000,sand,1.100,0.550,0.4198,0.0770,0.0610,-0.0022,-0.0328,-0.1510,-0.5111,-0.5111,-0.5114,-0.5109,0.2088
0.3120,sand,1.100,0.550,0.4304,0.0164,0.0191,-0.0026,0.0774,-0.0401,-0.5769,-0.5769,-0.5772,-0.5767,0.2195
