t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.700,0.350,0.0000,-0.0458,-0.0158,-0.0001,-0.6765,0.0068,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.700,0.350,0.0151,-0.0405,0.0399,0.0003,-0.6190,-0.0068,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.700,0.350,0.0301,-0.0601,0.0913,-0.0058,-0.2922,-0.0098,-0.0068,-0.0068,-0.0068,-0.0068,0.0091
0.0360,dirt,0.700,0.350,0.0452,-0.0067,0.0149,-0.0052,-0.2430,0.0621,0.0152,0.0152,0.0152,0.0152,0.0187
0.0480,dirt,0.700,0.350,0.0602,-0.0110,-0.0059,-0.0047,0.1662,-0.0283,0.0227,0.0227,0.0227,0.0227,0.0245
0.0600,dirt,0.700,0.350,0.0752,-0.0051,0.1121,-0.0029,0.7733,-0.0399,-0.0181,-0.0181,-0.0181,-0.0181,0.0318
0.0720,dirt,0.700,0.350,0.0901,-0.0171,-0.0188,-0.0043,0.1875,-0.0422,-0.0172,-0.0172,-0.0172,-0.0172,0.0390
0.0840,dirt,0.700,0.350,0.1050,0.0667,0.0041,-0.0051,-0.1231,-0.1415,-0.0059,-0.0059,-0.0059,-0.0059,0.0473
0.0960,dirt,0.700,0.350,0.1198,0.0070,-0.0134,-0.0023,-0.8680,0.3631,-0.0023,-0.0023,-0.0023,-0.0023,0.0557
0.1080,dirt,0.700,0.350,0.1346,-0.0861,-0.0159,-0.0034,-0.0234,0.0762,-0.0037,-0.0037,-0.0037,-0.0037,0.0627
0.1200,dirt,0.700,0.350,0.1492,0.0125,-0.0284,-0.0041,-0.0137,0.0078,-0.0041,-0.0041,-0.0041,-0.0041,0.0689
0.1320,dirt,0.700,0.350,0.1638,-0.0568,0.0001,-0.0038,0.0532,-0.1420,-0.0072,-0.0071,-0.0071,-0.0071,0.0786
0.1440,dirt,0.700,0.350,0.1782,0.0047,0.0564,-0.0056,0.1564,-0.8788,-0.0142,-0.0141,-0.0142,-0.0142,0.0877
0.1560,dirt,0.700,0.350,0.1926,-0.0620,-0.0077,-0.0027,-0.3162,0.3947,-0.0104,-0.0104,-0.0104,-0.0104,0.0950
0.1680,dirt,0.700,0.350,0.2068,-0.0054,0.0563,-0.0022,0.1462,-0.2337,-0.0222,-0.0222,-0.0222,-0.0222,0.1017
0.1800,dirt,0.700,0.350,0.2209,0.0162,0.0210,-0.0043,-0.1074,-0.0037,-0.0233,-0.0232,-0.0233,-0.0233,0.1068
0.1920,dirt,0.700,0.350,0.2348,-0.0299,-0.0141,-0.0003,-0.1609,1.2607,-0.0358,-0.0358,-0.0358,-0.0358,0.1096
0.2040,dirt,0.700,0.350,0.2486,0.0711,0.0300,-0.0066,0.0336,-0.3041,-0.0430,-0.0430,-0.0430,-0.0430,0.1196
0.2160,dirt,0.700,0.350,0.2623,0.0201,0.0085,-0.0051,-0.1285,0.1610,-0.0513,-0.0513,-0.0513,-0.0513,0.1307
0.2280,dirt,0.700,0.350,0.2757,-0.0196,0.0356,-0.0022,0.0229,0.0023,-0.0650,-0.0650,-0.0650,-0.0650,0.1354
0.2400,dirt,0.700,0.350,0.2891,-0.0423,-0.0327,-0.0008,0.0226,0.5096,-0.0761,-0.0761,-0.0761,-0.0761,0.1413
0.2520,dirt,0.700,0.350,0.3022,-0.0592,0.0180,-0.0032,0.0509,-0.6110,-0.0897,-0.0897,-0.0897,-0.0897,0.1488
0.2640,dirt,0.700,0.350,0.3151,-0.0762,0.0096,-0.0042,-0.3684,0.1610,-0.0972,-0.0971,-0.0972,-0.0972,0.1572
0.2760,dirt,0.700,0.350,0.3278,-0.0284,0.1133,-0.0040,-0.0069,0.2919,-0.1209,-0.1209,-0.1209,-0.1209,0.1644
0.2880,dirt,0.700,0.350,0.3404,0.0199,0.0514,-0.0018,0.0143,0.1028,-0.1399,-0.1399,-0.1399,-0.1399,0.1699
0.3000,dirt,0.700,0.350,0.3527,0.0457,-0.0290,-0.0043,0.1531,-0.1555,-0.1600,-0.1600,-0.1600,-0.1600,0.1771
0.3120,dirt,0.700,0.350,0.3648,-0.0408,0.0923,-0.0033,0.0088,-0.0791,-0.1807,-0.1807,-0.1807,-0.1807,0.1840
0.3240,dirt,0.700,0.350,0.3766,-0.0909,0.0118,-0.0028,-0.0079,-0.0617,-0.2030,-0.2030,-0.2030,-0.2030,0.1889
0.3360,dirt,0.700,0.350,0.3882,0.0723,0.0603,-0.0021,-0.0643,0.4370,-0.2316,-0.2316,-0.2316,-0.2316,0.1939
0.3480,dirt,0.700,0.350,0.3996,0.0233,0.0451,-0.0027,-0.0209,-0.0079,-0.2512,-0.2512,-0.2512,-0.2512,0.1989
0.3600,dirt,0.700,0.350,0.4107,0.1401,0.0232,-0.0030,-0.1944,0.1384,-0.2802,-0.2802,-0.2802,-0.2802,0.2049
0.3720,dirt,0.700,0.350,0.4216,0.0268,0.0782,-0.0046,0.1018,-0.1329,-0.3064,-0.3064,-0.3064,-0.3064,0.2149
0.3840,dirt,0.700,0.350,0.4322,-0.0044,-0.0556,-0.0039,-0.6532,-0.6027,-0.3382,-0.3382,-0.3382,-0.3382,0.2185
0.3960,dirt,0.700,0.350,0.4425,0.0172,-0.0016,-0.0011,0.0810,0.3593,-0.3708,-0.3708,-0.3708,-0.3708,0.2226
0.4080,dirt,0.700,0.350,0.4526,0.0134,-0.0193,-0.0028,0.0279,-0.0077,-0.4056,-0.4056,-0.4056,-0.4056,0.2281
0.4200,dirt,0.700,0.350,0.4623,-0.0696,0.0332,-0.0043,-0.0364,-0.0884,-0.4384,-0.4384,-0.4384,-0.4384,0.2339
0.4320,dirt,0.700,0.350,0.4718,-0.0367,0.0904,-0.0016,0.4788,-2.2987,-0.1865,-0.3990,-0.4095,-0.3454,0.2392
0.4440,dirt,0.700,0.350,0.4809,0.0108,0.0267,0.0042,1.6215,-0.2484,-0.3998,0.2894,-0.4601,-0.4202,0.2430
0.4560,dirt,0.700,0.350,0.4898,0.0532,0.0850,0.0087,5.1113,2.4560,-0.6415,1.0066,-0.4410,-0.4880,0.2401
0.4680,dirt,0.700,0.350,0.4984,0.1340,0.0421,0.0032,1.4804,-1.8901,-0.1132,-0.1616,-0.2588,-0.3519,0.2323
0.4800,dirt,0.700,0.350,0.5066,0.1228,-0.0418,0.0092,2.5509,-0.5633,-0.2344,0.0113,-0.2374,-0.2519,0.2312
0.4920,dirt,0.700,0.350,0.5145,0.1395,0.0295,-0.0063,2.6016,-0.5753,0.2288,-0.2795,-1.0140,0.4892,0.2389
0.5040,dirt,0.700,0.350,0.5221,0.0982,0.0814,0.0032,0.8797,-0.7614,0.9388,-0.9405,-1.7977,1.0432,0.2446
0.5160,dirt,0.700,0.350,0.5294,0.0869,0.0310,-0.0037,-1.6838,2.0595,1.3916,-1.9557,-2.4834,0.9708,0.2438
0.5280,dirt,0.700,0.350,0.5363,0.1297,0.0316,0.0015,0.5194,0.2568,2.0906,-2.6569,-1.8806,1.3735,0.2420
0.5400,dirt,0.700,0.350,0.5429,0.2094,0.0850,-0.0040,-1.8753,1.2248,1.9772,-2.7752,-0.2262,1.0156,0.2442
0.5520,dirt,0.700,0.350,0.5491,0.1994,-0.0775,0.0029,-2.5135,-0.4303,0.9407,-0.7498,-0.6077,0.5455,0.2558
0.5640,dirt,0.700,0.350,0.5550,0.0971,-0.0513,0.0076,-1.7803,0.1077,0.3164,-0.7038,0.0279,0.1148,0.2525
0.5760,dirt,0.700,0.350,0.5606,0.0490,-0.0760,0.0067,-4.4246,0.3283,0.1425,-0.3171,0.1631,0.0638,0.2534
0.5880,dirt,0.700,0.350,0.5658,0.0591,0.0390,0.0104,-1.3710,-0.1087,0.0681,-0.0874,0.0597,-0.0568,0.2580
0.6000,dirt,0.700,0.350,0.5706,-0.0170,-0.0894,0.0132,-1.7400,-0.2590,0.2887,-0.1220,-0.0428,-0.0477,0.2612
0.6120,dirt,0.700,0.350,0.5751,-0.0280,-0.0261,0.0079,-1.3531,-0.0168,0.1402,0.0993,-0.0370,0.0770,0.2709
0.6240,dirt,0.700,0.350,0.5792,-0.0328,-0.0661,0.0075,-0.4279,-0.1636,-0.1356,0.1137,-0.2044,0.0105,0.2774
0.6360,dirt,0.700,0.350,0.5830,-0.0195,-0.1387,0.0087,-0.1426,-0.1047,0.0560,-0.2322,-0.1354,-0.0737,0.2804
0.6480,dirt,0.700,0.350,0.5864,0.0676,-0.0009,0.0027,0.0473,-0.1541,-0.1083,-0.3927,-0.2439,-0.1094,0.2841
0.6600,dirt,0.700,0.350,0.5894,0.0072,0.0774,-0.0021,0.8153,1.1002,-0.3376,-0.4583,0.0011,-0.2985,0.2878
0.6720,dirt,0.700,0.350,0.5920,0.0988,-0.0130,0.0038,-0.0599,-0.9163,-0.4968,-0.6455,-0.1843,-0.3285,0.2902
0.6840,dirt,0.700,0.350,0.5943,-0.0655,-0.1102,0.0035,-0.0318,1.3533,-0.6348,-0.7835,-0.2280,-0.4997,0.2909
0.6960,dirt,0.700,0.350,0.5962,-0.0011,-0.1138,-0.0015,-0.1112,0.4607,-0.7465,-0.8952,-0.2007,-0.6524,0.2925
0.7080,dirt,0.700,0.350,0.5977,-0.0345,-0.0432,-0.0004,-0.0946,0.0563,-0.8725,-1.0212,-0.0059,-0.8735,0.2941
0.7200,dirt,0.700,0.350,0.5988,0.0406,-0.0634,-0.0017,-0.1304,0.1501,-0.9940,-1.1692,0.1551,-1.1046,0.2954
0.7320,dirt,0.700,0.350,0.5996,0.0890,-0.0474,-0.0005,-0.1891,0.0367,-1.1476,-1.3228,0.2936,-1.3452,0.2963
0.7440,dirt,0.700,0.350,0.6000,0.0509,-0.0190,-0.0007,-0.2233,0.0015,-1.2989,-1.4741,0.3239,-1.5503,0.2972
0.7560,dirt,0.700,0.350,0.6000,-0.0441,-0.0472,0.0011,-0.4961,-0.2853,-1.4431,-1.6183,0.1215,-1.6773,0.2980
0.7680,dirt,0.700,0.350,0.5996,0.0995,-0.1113,0.0059,1.5942,0.2795,-1.6581,-1.8333,-0.1140,-0.4006,0.2985
0.7800,dirt,0.700,0.350,0.5988,0.0022,0.0892,-0.0017,-0.3413,1.2347,-2.0609,-2.2361,0.0552,-0.1539,0.2989
0.7920,dirt,0.700,0.350,0.5977,-0.0451,-0.0539,-0.0006,0.1760,0.3430,-2.4177,-2.5929,0.0344,-0.0751,0.2989
0.8040,dirt,0.700,0.350,0.5962,-0.0188,-0.0013,-0.0027,0.0124,0.5780,-2.6653,-2.9469,0.2084,-0.2151,0.2988
0.8160,dirt,0.700,0.350,0.5943,0.0734,-0.0900,-0.0082,0.5961,0.5583,-2.7055,-3.3821,0.1388,-0.0825,0.2987
0.8280,dirt,0.700,0.350,0.5920,-0.0639,-0.0523,-0.0094,0.0473,0.2113,-2.6435,-3.8639,0.2173,-0.1754,0.2982
0.8400,dirt,0.700,0.350,0.5894,-0.0336,-0.0317,-0.0112,0.6837,0.3909,-2.5270,-4.4008,0.2009,-0.1419,0.2977
0.8520,dirt,0.700,0.350,0.5864,0.0203,-0.0224,-0.0072,1.1393,0.2349,-2.4365,-4.6107,0.1784,-0.2231,0.2971
0.8640,dirt,0.700,0.350,0.5830,0.0509,-0.0109,-0.0036,1.5067,1.6426,-3.2194,-1.7200,-0.0078,-0.3396,0.2975
0.8760,dirt,0.700,0.350,0.5792,0.0812,-0.0043,0.0151,4.8802,2.0485,-3.7739,0.3317,-0.4128,-0.0241,0.2963
0.8880,dirt,0.700,0.350,0.5751,0.0979,0.0504,0.0178,2.1534,0.4408,-3.0710,0.1584,-0.2499,-0.4169,0.2899
0.9000,dirt,0.700,0.350,0.5706,0.1211,0.0525,0.0107,3.1228,0.2120,-2.1176,-0.0658,-0.1237,-0.4199,0.2825
0.9120,dirt,0.700,0.350,0.5658,0.2332,0.1076,0.0226,1.7327,2.4152,-1.3896,-0.1834,-0.2310,-0.5785,0.2803
0.9240,dirt,0.700,0.350,0.5606,0.2177,0.0659,0.0295,1.0404,2.3392,-0.6232,-0.3745,0.0331,-0.8338,0.2769
0.9360,dirt,0.700,0.350,0.5550,0.2194,0.1373,0.0346,1.0115,-1.7404,-0.6339,-0.2338,0.1332,-0.6796,0.2719
0.9480,dirt,0.700,0.350,0.5491,0.2005,0.0703,0.0070,-0.7891,-1.6253,-0.7409,-0.1866,0.0126,-0.7965,0.2694
0.9600,dirt,0.700,0.350,0.5429,0.1688,0.1478,0.0118,-1.4023,-0.0854,-0.7593,0.1148,0.2034,-0.7408,0.2671
0.9720,dirt,0.700,0.350,0.5363,0.2094,0.0155,0.0161,-1.5636,-0.8548,-0.6963,-0.0926,0.3255,-0.8944,0.2647
0.9840,dirt,0.700,0.350,0.5294,0.1290,0.1731,0.0236,-1.0063,-1.1377,-0.6921,0.0231,0.3934,-0.8809,0.2621
0.9960,dirt,0.700,0.350,0.5221,0.1869,0.0951,0.0229,0.1544,-0.9464,-1.0119,-0.0139,0.2161,-0.7670,0.2593
1.0080,dirt,0.700,0.350,0.5145,0.1362,0.0426,0.0279,-0.6872,-0.0376,-0.6036,-0.1367,0.2814,-0.7602,0.2553
1.0200,dirt,0.700,0.350,0.5066,0.1780,0.1059,0.0333,-1.9596,-0.1816,-0.9019,-0.1437,0.5769,-0.7446,0.2517
1.0320,dirt,0.700,0.350,0.4984,0.2099,0.0931,0.0340,3.2956,0.7673,-0.4600,-0.3287,-0.3027,-0.5844,0.2473
1.0440,dirt,0.700,0.350,0.4898,0.1327,0.0328,0.0327,-3.2760,0.4624,-0.4719,-0.3483,0.3606,-0.8701,0.2432
1.0560,dirt,0.700,0.350,0.4809,0.1044,0.0294,0.0355,1.1856,-0.6764,-0.5668,-0.3885,0.2014,-0.8403,0.2392
1.0680,dirt,0.700,0.350,0.4718,0.1003,-0.0337,0.0342,-0.0130,-0.1941,-0.5554,-0.4558,0.4511,-0.9477,0.2360
1.0800,dirt,0.700,0.350,0.4623,0.1636,0.0395,0.0430,1.3102,1.8114,-0.5688,-0.5917,0.0134,-0.9012,0.2325
1.0920,dirt,0.700,0.350,0.4526,0.0829,0.0703,0.0471,0.3764,1.2221,-0.5606,-0.7029,-0.2127,-0.5222,0.2286
1.1040,dirt,0.700,0.350,0.4425,0.1028,0.0286,0.0491,0.0963,0.4371,-0.6305,-0.6837,-0.0217,-0.8100,0.2240
1.1160,dirt,0.700,0.350,0.4322,0.0943,-0.0117,0.0508,1.1003,-0.0743,-0.6828,-0.7281,0.0136,-1.0087,0.2187
1.1280,dirt,0.700,0.350,0.4216,0.1221,0.0012,0.0584,1.6502,-0.6314,-0.7034,-0.6250,-0.1396,-0.9618,0.2122
1.1400,dirt,0.700,0.350,0.4107,0.2369,0.0959,0.0589,1.5069,0.5636,-0.8016,-0.6126,-0.1759,-1.0069,0.2067
1.1520,dirt,0.700,0.350,0.3996,0.1255,0.0882,0.0519,2.3456,0.6526,-0.8618,-0.5172,-0.3987,-0.4703,0.2016
1.1640,dirt,0.700,0.350,0.3882,0.2524,0.0058,0.0513,-0.1197,-0.5635,-0.7772,-0.7813,-0.9099,-0.5555,0.1962
1.1760,dirt,0.700,0.350,0.3766,0.2911,0.1258,0.0456,1.8223,-0.9396,-0.8484,-0.7888,-0.1694,-1.0383,0.1909
1.1880,dirt,0.700,0.350,0.3648,0.1406,0.0358,0.0516,0.6658,0.5168,-0.9229,-0.6333,-0.3519,-1.3292,0.1855
1.2000,dirt,0.700,0.350,0.3527,0.2471,0.0536,0.0466,1.7599,0.2524,-0.8005,-0.8187,-0.8625,-0.6163,0.1799
1.2120,dirt,0.700,0.350,0.3404,0.3322,0.0368,0.0479,2.2008,0.5680,-0.6537,-0.8273,-1.1595,-0.4398,0.1742
1.2240,dirt,0.700,0.350,0.3278,0.3953,0.0967,0.0460,1.0306,1.5043,-0.8833,-0.8901,-1.1488,-0.7991,0.1680
1.2360,dirt,0.700,0.350,0.3151,0.3836,0.0885,0.0440,2.6771,-0.3611,-1.0049,-1.1096,-1.0649,-0.7464,0.1622
1.2480,dirt,0.700,0.350,0.3022,0.2763,0.1453,0.0431,2.1932,-0.8520,-0.7935,-1.0594,-0.2075,-1.4746,0.1563
1.2600,dirt,0.700,0.350,0.2891,0.3846,0.0740,0.0551,-0.5710,-0.6121,-0.9858,-1.3783,-0.3694,-1.5071,0.1498
1.2720,dirt,0.700,0.350,0.2757,0.4725,0.0723,0.0538,-0.0640,1.9300,-1.1197,-1.3036,-0.6054,-1.3745,0.1438
1.2840,dirt,0.700,0.350,0.2623,0.3884,0.1079,0.0581,1.8061,-0.6991,-1.4297,-1.1030,-0.8053,-0.9545,0.1377
