experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes
dob_cbf_nn_ablation,no_filter,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0000_no_filter_clay_sinusoidal_v5_b0_s45,ok,0,5.382319211959839,3.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0000_no_filter_clay_sinusoidal_v5_b0_s45/20260513_003150_204058_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0000_no_filter_clay_sinusoidal_v5_b0_s45/collision_log.csv,,250,0.1297341195087973,0.17172,0.12662896385542172,2.1862927710843376,2.39641,0.43725855421686755,4.303960000000001,5.748699999999996,3.307346724280933,4.919865,0.17172,0,0,,,,,
dob_cbf_nn_ablation,dob_cbf_nn,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0001_dob_cbf_nn_clay_sinusoidal_v5_b0_s45,ok,0,5.63036036491394,3.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0001_dob_cbf_nn_clay_sinusoidal_v5_b0_s45/20260513_003155_556553_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0001_dob_cbf_nn_clay_sinusoidal_v5_b0_s45/collision_log.csv,,250,0.12199919848541767,0.158827,0.11908944578313252,2.1492506024096385,2.34898,0.4298501204819277,5.45596,6.812199999999998,3.3135399375922496,4.930374,0.158827,0,0,,0.0,,,
dob_cbf_nn_ablation,dob_cbf_no_nn,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0002_dob_cbf_no_nn_clay_sinusoidal_v5_b0_s45,ok,0,5.42969822883606,3.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0002_dob_cbf_no_nn_clay_sinusoidal_v5_b0_s45/20260513_003201_282715_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/dob_cbf_nn_ablation_20260513_003148/raw/0002_dob_cbf_no_nn_clay_sinusoidal_v5_b0_s45/collision_log.csv,,250,0.11949891904663093,0.156925,0.11660801204819277,2.1300240963855424,2.3394299999999997,0.4260048192771085,4.37604,5.4651,3.2463062639938602,4.860359,0.156925,0,0,,0.0,,,
