step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.349,0.053,0.89,2.536,0.00,3,18,27.00,7.60,+0.000,0.373,0.026,+0.000,0.373,0.026,0,12.227,8.23,0.000
40,5.624,0.558,11.02,2.229,11.97,4,18,27.00,6.83,+0.426,0.746,0.004,+0.426,0.746,0.004,0,8.532,8.32,0.000
56,10.977,1.914,9.13,4.054,-15.45,4,18,27.00,6.30,-0.550,0.677,0.000,-0.472,0.635,0.000,1,-0.433,48.22,0.138
57,11.381,1.938,7.70,4.081,-15.91,4,18,27.00,6.24,-0.567,0.707,0.000,-0.502,0.814,0.000,1,-0.470,47.43,0.262
58,11.788,1.953,6.31,4.103,-15.70,4,18,27.00,6.26,-0.559,0.743,0.000,-0.361,0.703,0.000,1,-0.455,47.96,0.452
59,12.197,1.962,4.89,4.131,-18.22,4,18,27.00,5.97,-0.649,0.780,0.000,-0.355,0.783,0.000,1,-0.422,48.00,0.763
60,12.607,1.963,3.66,4.136,-17.86,4,18,27.00,6.01,-0.636,0.825,0.000,-0.210,0.791,0.000,1,-0.451,48.64,0.973
61,13.018,1.960,2.60,4.156,-18.91,4,18,27.00,5.90,-0.674,0.868,0.000,-0.351,0.759,0.000,1,-0.506,48.00,2.799
62,13.430,1.958,1.87,4.156,-22.92,4,18,27.00,5.48,-0.816,0.910,0.000,-0.378,0.817,0.000,1,-0.503,48.28,3.797
63,13.842,1.947,0.88,4.160,-26.75,4,18,27.00,5.13,-0.953,0.940,0.000,+0.217,0.847,0.000,1,-0.590,48.15,42.537
64,14.254,1.930,-0.33,4.163,-27.44,4,18,27.00,5.07,-0.977,0.962,0.000,-0.450,0.750,0.000,1,-0.682,47.96,259.496
65,14.667,1.918,-0.65,4.168,-28.07,4,18,27.00,5.01,-1.000,0.975,0.000,-0.606,0.486,0.000,1,-0.853,47.84,555.417
66,15.078,1.896,-1.48,4.134,-28.07,4,18,27.00,5.01,-1.000,0.983,0.000,-0.607,0.934,0.000,1,-0.809,48.30,1360.330
67,15.483,1.858,-2.78,4.099,-28.07,4,18,27.00,5.01,-1.000,0.989,0.000,-0.479,0.840,0.000,1,-1.071,48.18,2046.068
68,15.885,1.803,-4.22,4.080,-27.44,4,18,27.00,5.07,-0.977,0.993,0.000,-0.423,0.810,0.000,1,-0.906,47.83,2852.624
69,16.286,1.734,-5.54,4.115,-27.44,4,18,27.00,5.07,-0.977,0.995,0.000,-0.706,0.891,0.000,1,-0.882,47.87,2708.192
70,16.688,1.656,-6.87,4.123,-27.39,4,18,27.00,5.07,-0.976,0.997,0.000,-0.826,0.925,0.000,1,-0.913,48.36,3014.003
71,17.088,1.564,-8.59,4.112,-27.44,4,18,27.00,5.07,-0.977,0.998,0.000,-0.852,0.912,0.000,1,-0.864,48.10,2858.158
72,17.480,1.454,-10.61,4.064,-28.07,4,18,27.00,5.02,-1.000,0.999,0.000,-0.737,0.954,0.000,1,-0.880,47.88,3002.100
