step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.882,0.062,0.87,3.026,0.00,2,18,27.00,7.55,+0.000,0.981,0.000,+0.000,0.981,0.000,0,8.123,7.83,0.000
40,9.643,0.028,-0.60,4.220,-0.00,2,18,27.00,7.45,-0.000,0.352,0.000,-0.000,0.352,0.000,0,1.321,7.66,0.000
44,11.313,0.009,-0.86,4.210,0.51,2,18,26.00,7.07,+0.018,0.350,0.000,+0.116,0.368,0.000,1,-0.060,47.05,0.015
45,11.731,0.008,-0.65,4.228,-0.86,2,18,26.00,7.07,-0.030,0.350,0.000,+0.190,0.356,0.000,1,-0.063,46.21,0.038
46,12.151,0.015,-0.19,4.237,-1.08,2,18,26.00,7.07,-0.038,0.350,0.000,+0.337,0.350,0.000,1,-0.386,47.66,0.064
47,12.570,0.031,0.42,4.229,-0.05,2,18,26.00,7.04,-0.002,0.350,0.000,+0.247,0.314,0.000,1,-0.244,46.85,0.017
48,12.988,0.059,1.30,4.227,-2.53,2,18,26.00,7.16,-0.090,0.350,0.000,+0.098,0.119,0.000,1,0.115,46.78,0.183
49,13.406,0.091,1.99,4.216,-2.90,2,18,26.00,7.16,-0.103,0.367,0.000,+0.445,0.254,0.000,1,-0.424,46.90,0.134
50,13.820,0.123,2.48,4.157,-1.70,3,18,26.00,7.26,-0.061,0.386,0.000,+0.407,0.349,0.000,1,0.229,48.75,0.061
51,14.226,0.166,3.64,4.088,-4.66,3,18,26.00,7.27,-0.166,0.406,0.000,+0.324,0.270,0.000,1,-0.304,47.51,0.057
52,14.627,0.218,4.87,4.047,-5.28,3,18,26.00,7.06,-0.188,0.434,0.000,+0.231,0.353,0.000,1,-0.253,46.99,0.064
53,15.022,0.281,5.79,4.033,-6.61,4,18,26.00,7.05,-0.235,0.462,0.000,+0.465,0.402,0.000,1,-0.358,47.69,0.123
54,15.416,0.348,6.64,4.026,-7.90,4,18,26.00,6.93,-0.281,0.492,0.000,+0.275,0.483,0.000,1,-0.132,47.89,0.055
55,15.809,0.425,7.70,4.058,-9.93,4,18,26.00,6.76,-0.354,0.521,0.000,+0.326,0.558,0.000,1,0.025,47.84,0.141
56,16.204,0.506,8.70,4.068,-11.23,4,18,26.00,6.63,-0.400,0.547,0.000,+0.503,0.505,0.000,1,-0.059,47.00,0.204
57,16.597,0.596,9.78,4.071,-12.79,4,18,26.00,6.45,-0.456,0.565,0.000,+0.565,0.575,0.000,1,0.019,46.76,0.255
58,16.989,0.699,11.17,4.077,-13.55,4,18,26.00,6.37,-0.483,0.579,0.000,+0.542,0.514,0.000,1,0.148,48.51,0.324
59,17.377,0.815,12.72,4.090,-18.41,4,18,26.00,5.82,-0.656,0.592,0.000,+0.591,0.463,0.000,1,0.216,47.02,0.550
60,17.763,0.945,14.32,4.087,-22.69,4,18,26.00,5.39,-0.808,0.605,0.000,+0.395,0.455,0.000,1,-0.269,47.12,0.441
61,18.144,1.087,15.93,4.098,-26.66,4,18,26.00,5.03,-0.950,0.619,0.000,-0.025,0.425,0.000,1,-0.094,46.89,0.403
