time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,20.238324
0.102000,0.055424,0.000003,1.677833,-0.000088,-0.000758,0.000075,0.000349,0.000000,0.090620,0.000000,0,0,20.238891
0.204000,0.055295,0.000010,1.522611,0.000531,-0.000023,0.000396,0.000373,0.000000,0.144917,0.000000,0,0,20.239020
0.306000,0.055218,0.000025,1.263977,0.000578,0.000240,0.001338,0.000424,0.000000,0.194580,0.000000,0,0,20.239095
0.408000,0.055175,0.000056,0.902700,0.000436,0.000205,0.003785,0.000458,0.000000,0.250386,0.000000,0,0,20.239135
0.510000,0.057701,-0.000160,0.535668,0.025547,0.066225,-0.002570,0.011054,0.000000,0.298852,0.000000,0,0,20.236636
0.612000,0.058770,-0.000586,0.544258,-0.059370,-0.095284,-0.007151,0.010777,0.000000,0.351326,0.000000,0,0,20.235607
0.714000,0.050407,-0.001200,0.649845,-0.042949,-0.061486,-0.008006,0.009150,0.000000,0.425470,0.000000,0,0,20.243992
0.816000,0.046063,-0.001795,0.659597,-0.003781,0.004263,-0.003719,0.018156,0.000000,0.511860,0.000000,0,0,20.248370
0.918000,0.053853,-0.001813,0.623919,0.117440,0.134961,0.007913,-0.013634,0.000000,0.622835,0.000000,0,0,20.240609
1.020000,0.067481,-0.001311,0.613684,0.111461,0.103190,-0.005509,-0.004745,0.000000,0.717564,0.000000,0,0,20.226987
1.122000,0.080432,-0.000585,0.622559,0.212761,0.202114,0.018343,0.003359,0.000000,0.816148,0.000000,0,0,20.214020
1.224000,0.115102,0.003036,0.635063,0.485357,0.477736,0.041179,0.017238,0.000000,0.875960,0.000000,0,0,20.179169
1.326000,0.179948,0.008473,0.654440,0.789574,0.781385,0.050387,0.025642,0.000000,0.918558,0.000000,0,0,20.114095
1.428000,0.275714,0.014776,0.679341,1.090488,1.083763,0.052726,0.016926,0.000000,0.919803,0.000000,0,0,20.018137
1.530000,0.401639,0.022818,0.705434,1.381886,1.378967,0.066196,0.010213,0.000000,0.882844,0.000000,0,0,19.891981
1.632000,0.556016,0.031000,0.725726,1.636897,1.640728,0.055683,0.006598,0.000000,0.825574,0.000000,0,0,19.737462
1.734000,0.735838,0.038274,0.735218,1.880019,1.884885,0.046813,0.017441,0.000000,0.741448,0.000000,0,0,19.557666
1.836000,0.941776,0.044901,0.735439,2.143022,2.145265,0.037626,0.023212,0.000000,0.653960,0.000000,0,0,19.351905
1.938000,1.174061,0.051459,0.733437,2.401173,2.399817,0.030560,0.021728,0.000000,0.542435,0.000000,0,0,19.119906
2.040000,1.431434,0.058921,0.735347,2.629904,2.636352,0.038362,0.021758,0.000000,0.442737,0.001135,0,0,18.862842
2.142000,1.712340,0.068675,0.738503,2.856092,2.863613,0.050996,0.017495,0.000000,0.363689,0.019739,0,0,18.582145
2.244000,2.013679,0.080491,0.740000,3.029207,3.030876,0.055926,0.015146,0.000000,0.313943,0.045797,0,0,18.280924
2.346000,2.328069,0.091449,0.737326,3.117530,3.121267,0.022410,0.017750,0.000000,0.273252,0.082105,0,0,17.966789
2.448000,2.647273,0.098717,0.732923,3.115954,3.124729,-0.021658,0.013712,0.000000,0.246259,0.118504,0,0,17.648203
2.550000,2.962644,0.102670,0.732226,3.066182,3.061198,-0.042426,0.001428,0.000000,0.222815,0.162484,0,0,17.333758
2.652000,3.270561,0.107330,0.716642,3.004676,2.956807,-0.012295,-0.010194,0.000000,0.206210,0.203024,0,0,17.026703
2.754000,3.561177,0.115709,0.677477,2.682972,2.698716,0.054860,0.012578,0.159091,0.190806,0.250076,0,0,16.736556
2.856000,3.822847,0.131593,0.682268,2.390505,2.439421,0.116598,0.069920,0.340909,0.179180,0.281644,0,0,16.474543
2.958000,4.055632,0.152945,0.706123,2.140776,2.150994,0.148496,0.116096,0.545455,0.167769,0.288781,0,0,16.240782
3.060000,4.260181,0.179126,0.722327,1.896346,1.890577,0.195723,0.132707,0.727273,0.158732,0.277760,0,0,16.034683
3.162000,4.439354,0.212585,0.724312,1.660729,1.657093,0.257423,0.161522,0.909091,0.150494,0.255910,0,0,15.853183
3.264000,4.594173,0.252481,0.718909,1.436240,1.433812,0.288795,0.190165,0.941205,0.141985,0.222724,0,0,15.695366
3.366000,4.726459,0.294760,0.712070,1.240868,1.235731,0.284424,0.170335,0.834614,0.134131,0.183578,0,0,15.559819
3.468000,4.841264,0.333477,0.709530,1.080719,1.081271,0.235100,0.148373,0.790207,0.127610,0.145521,0,0,15.442048
3.570000,4.942163,0.366998,0.710883,0.963273,0.964308,0.182955,0.131370,0.730661,0.124024,0.098279,0,0,15.338625
3.672000,5.033395,0.395485,0.712808,0.887037,0.886121,0.138190,0.098851,0.677674,0.150345,0.066306,0,0,15.245295
3.774000,5.116939,0.422169,0.712820,0.820652,0.819887,0.133764,0.082057,0.635943,0.225950,0.042588,0,0,15.159802
3.876000,5.195363,0.447855,0.711434,0.786256,0.781384,0.123903,0.063003,0.611967,0.317970,0.028733,0,0,15.079516
3.978000,5.271463,0.473487,0.709432,0.777869,0.775529,0.140893,0.090554,0.586043,0.440412,0.018455,0,0,15.001572
4.080000,5.351776,0.501419,0.709716,0.882779,0.878451,0.148807,0.086326,0.546207,0.560558,0.012451,0,0,14.919266
4.182000,5.447001,0.534538,0.711256,1.096676,1.090623,0.166156,0.099097,0.525437,0.699500,0.007997,0,0,14.821714
4.284000,5.566043,0.576384,0.715973,1.373423,1.368901,0.204172,0.118994,0.473654,0.797260,0.005396,0,0,14.699782
4.386000,5.715007,0.630159,0.721782,1.698367,1.690887,0.236918,0.134370,0.397022,0.869782,0.003466,0,0,14.547188
4.488000,5.893599,0.694305,0.726773,1.985689,1.985177,0.237142,0.148765,0.352224,0.912145,0.002338,0,0,14.364411
4.590000,6.099552,0.768021,0.732627,2.260587,2.264032,0.241973,0.145687,0.281054,0.943571,0.001502,0,0,14.153848
4.692000,6.330868,0.850296,0.737677,2.515775,2.520315,0.222521,0.133620,0.211828,0.961929,0.001013,0,0,13.917652
4.794000,6.586447,0.939593,0.739852,2.771210,2.772854,0.179307,0.141179,0.090541,0.975547,0.000651,0,0,13.657107
4.896000,6.865473,1.034439,0.740055,2.994421,2.995202,0.145977,0.092344,0.037075,0.983502,0.000439,0,0,13.373202
