step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.230,0.052,0.79,2.387,0.00,1,18,27.00,7.61,+0.000,0.364,0.037,+0.000,0.364,0.037,0,14.104,7.86,0.000
40,5.057,0.381,7.79,1.425,15.40,2,18,27.00,6.42,+0.548,0.397,0.006,+0.548,0.397,0.006,0,11.851,7.86,0.000
60,9.983,1.657,11.92,2.582,-7.94,3,18,27.00,7.30,-0.283,0.208,0.100,-0.283,0.208,0.100,0,5.976,7.81,0.000
80,15.723,1.444,-8.05,3.711,-17.14,3,18,27.00,6.12,-0.611,0.345,0.029,-0.611,0.345,0.029,0,0.819,7.81,0.000
100,22.525,-0.997,-19.02,3.996,8.31,5,18,27.00,7.16,+0.296,0.409,0.000,+0.296,0.409,0.000,0,0.522,7.63,0.000
106,24.893,-1.550,-13.38,4.119,10.55,5,18,27.00,6.88,+0.376,0.355,0.000,+0.412,0.333,0.000,1,-0.453,48.55,0.063
107,25.296,-1.615,-12.24,4.111,10.71,5,18,27.00,6.87,+0.381,0.353,0.000,+0.389,0.347,0.000,1,-0.474,47.15,0.070
108,25.701,-1.670,-10.99,4.106,12.99,5,18,27.00,6.59,+0.463,0.357,0.000,+0.369,0.317,0.000,1,-0.478,48.33,0.115
109,26.106,-1.714,-9.74,4.096,13.59,5,18,27.00,6.52,+0.484,0.378,0.000,+0.592,0.309,0.000,1,-0.430,47.25,0.483
110,26.510,-1.748,-8.48,4.057,14.77,5,18,27.00,6.38,+0.526,0.401,0.000,+0.756,0.400,0.000,1,-0.342,47.79,1.182
111,26.912,-1.766,-6.84,4.025,13.72,5,18,27.00,6.50,+0.489,0.427,0.000,-0.640,0.511,0.000,1,0.263,47.23,1.478
112,27.312,-1.768,-4.90,4.039,14.52,5,18,27.00,6.41,+0.517,0.460,0.000,-0.523,0.470,0.000,1,-0.122,47.29,0.480
113,27.710,-1.777,-4.46,3.999,16.17,5,18,27.00,6.21,+0.576,0.490,0.000,-0.701,0.499,0.000,1,-0.224,47.20,0.512
114,28.103,-1.802,-4.73,3.949,20.91,5,18,27.00,5.70,+0.745,0.523,0.000,-0.735,0.467,0.000,1,-0.343,47.31,0.649
115,28.489,-1.847,-5.45,3.897,23.28,5,18,27.00,5.46,+0.829,0.559,0.000,-0.616,0.565,0.000,1,-0.362,47.25,0.770
116,28.870,-1.911,-6.61,3.899,25.45,5,18,27.00,5.25,+0.907,0.605,0.000,-0.689,0.479,0.000,1,-0.381,46.62,1.100
117,29.249,-1.991,-7.95,3.909,28.01,5,18,27.00,5.03,+0.998,0.654,0.000,-0.717,0.551,0.000,1,-0.029,46.79,1.782
118,29.626,-2.087,-9.51,3.934,28.07,5,18,27.00,5.02,+1.000,0.706,0.000,-0.855,0.582,0.000,1,0.042,47.98,2.095
119,30.004,-2.199,-11.24,3.973,27.44,5,18,27.00,5.07,+0.977,0.760,0.000,-0.866,0.450,0.000,1,0.096,47.05,2.422
120,30.378,-2.329,-13.17,3.980,26.80,5,18,27.00,5.13,+0.955,0.821,0.000,-0.908,0.438,0.000,1,0.155,47.16,2.766
121,30.746,-2.477,-15.22,3.950,28.07,5,18,27.00,5.02,+1.000,0.878,0.000,+0.035,0.658,0.000,1,-0.322,47.15,0.642
122,31.106,-2.639,-17.68,3.951,26.80,5,18,27.00,5.13,+0.955,0.919,0.000,+0.616,0.932,0.000,1,-0.309,47.48,0.027
