experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv
safety_filter_sweep,none_blind,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45,ok,0,26.4919114112854,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45/20260513_013141_984119_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45/collision_log.csv,,830,0.30171592503423705,1.447532,0.1655065847076462,2.0842220389805095,3.4258499999999996,0.4168444077961019,5.59822891566265,6.0797000000000025,19.603943038253977,17.593658,-0.447532,1,1,-1.9283,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,none_blind,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0001_none_blind_clay_lane_change_v5_b0_s45,ok,0,12.354665517807007,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0001_none_blind_clay_lane_change_v5_b0_s45/20260513_013153_969638_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0001_none_blind_clay_lane_change_v5_b0_s45/collision_log.csv,,834,0.08173176379590988,0.217058,0.05594929835082458,4.126155172413792,4.58598,0.8252310344827585,4.453968824940048,4.8634999999999975,34.42548046073331,35.708699,3.01939,2,2,-0.8861999999999999,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0001_none_blind_clay_lane_change_v5_b0_s45/sim_diag.csv
safety_filter_sweep,none_blind,standard,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0002_none_blind_sand_sinusoidal_v5_b0_s45,ok,0,26.395801067352295,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0002_none_blind_sand_sinusoidal_v5_b0_s45/20260513_013220_786001_sand_sinusoidal_acados_static_mlp/diag_sand_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0002_none_blind_sand_sinusoidal_v5_b0_s45/collision_log.csv,,830,0.19533265903368774,0.438398,0.1639646131934033,2.746615142428786,4.06907,0.5493230284857572,3.1678072289156622,8.377500000000008,22.997357869972575,23.437413,-1.280118,1,1,-1.9646,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0002_none_blind_sand_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,none_blind,standard,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0003_none_blind_sand_lane_change_v5_b0_s45,ok,0,12.352241516113281,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0003_none_blind_sand_lane_change_v5_b0_s45/20260513_013232_735450_sand_lane_change_acados_static_mlp/diag_sand_lane_change_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0003_none_blind_sand_lane_change_v5_b0_s45/collision_log.csv,,834,0.07966681155393954,0.186878,0.06679882908545727,4.2121415292353825,4.3943,0.8424283058470765,2.9572661870503594,4.78,35.994774900121215,37.243601,2.975996,2,2,-0.9270999999999998,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0003_none_blind_sand_lane_change_v5_b0_s45/sim_diag.csv
safety_filter_sweep,dob_cbf_blind,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0004_dob_cbf_blind_clay_sinusoidal_v5_b0_s45,ok,0,26.301262378692627,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0004_dob_cbf_blind_clay_sinusoidal_v5_b0_s45/20260513_013259_534302_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0004_dob_cbf_blind_clay_sinusoidal_v5_b0_s45/collision_log.csv,,826,1.5429976875033522,4.578012,0.8554325097451274,2.4135584707646176,3.780399999999999,0.48271169415292353,4.447663438256659,4.845,20.038754038737082,20.852125,4.246857,0,1,0.43130000000000024,36.3,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0004_dob_cbf_blind_clay_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,dob_cbf_blind,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0005_dob_cbf_blind_clay_lane_change_v5_b0_s45,ok,0,12.599567890167236,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0005_dob_cbf_blind_clay_lane_change_v5_b0_s45/20260513_013311_490611_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0005_dob_cbf_blind_clay_lane_change_v5_b0_s45/collision_log.csv,,834,2.3683592858749316,4.783979,1.6840812383808097,4.179006296851575,5.504269999999998,0.8358012593703149,4.727314148681055,6.887599999999989,34.983206537951034,36.280328,-1.783979,0,2,0.4849000000000001,51.0,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0005_dob_cbf_blind_clay_lane_change_v5_b0_s45/sim_diag.csv
safety_filter_sweep,dob_cbf_blind,standard,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0006_dob_cbf_blind_sand_sinusoidal_v5_b0_s45,ok,0,26.498430967330933,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0006_dob_cbf_blind_sand_sinusoidal_v5_b0_s45/20260513_013338_616379_sand_sinusoidal_acados_static_mlp/diag_sand_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0006_dob_cbf_blind_sand_sinusoidal_v5_b0_s45/collision_log.csv,,830,3.4704477482799714,6.899525,2.337053130434783,3.289864767616192,4.31877,0.6579729535232384,2.883614457831325,7.091300000000001,27.284418491473964,27.780521,4.605165,0,0,1.733239,20.6,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0006_dob_cbf_blind_sand_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,dob_cbf_blind,standard,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0007_dob_cbf_blind_sand_lane_change_v5_b0_s45,ok,0,12.552099466323853,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0007_dob_cbf_blind_sand_lane_change_v5_b0_s45/20260513_013350_618320_sand_lane_change_acados_static_mlp/diag_sand_lane_change_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0007_dob_cbf_blind_sand_lane_change_v5_b0_s45/collision_log.csv,,834,2.417351113026985,4.382764,1.8447627811094451,4.201785457271365,4.3361,0.840357091454273,5.302781774580336,12.560099999999998,36.04117663741836,37.036189,0.824631,0,2,0.5808,67.6,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0007_dob_cbf_blind_sand_lane_change_v5_b0_s45/sim_diag.csv
safety_filter_sweep,mppi_blind,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0008_mppi_blind_clay_sinusoidal_v5_b0_s45,ok,0,26.39143657684326,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0008_mppi_blind_clay_sinusoidal_v5_b0_s45/20260513_013417_611427_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0008_mppi_blind_clay_sinusoidal_v5_b0_s45/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0008_mppi_blind_clay_sinusoidal_v5_b0_s45/mppi_shield_log.csv,689,1.2638879623019523,2.938621,0.7482547622641509,2.758077735849057,4.06301,0.5516155471698114,5.767024673439768,7.812,24.67100470717041,25.28497,0.174586,1,1,-0.4422999999999999,52.9,0.30017857142857146,0.1161607142857143,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0008_mppi_blind_clay_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,mppi_blind,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0009_mppi_blind_clay_lane_change_v5_b0_s45,ok,0,12.543200254440308,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0009_mppi_blind_clay_lane_change_v5_b0_s45/20260513_013429_496568_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0009_mppi_blind_clay_lane_change_v5_b0_s45/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0009_mppi_blind_clay_lane_change_v5_b0_s45/mppi_shield_log.csv,664,0.23560114936313134,0.678189,0.154413583984375,4.0533708984375,4.51886,0.8106741796874999,5.1028012048192775,6.5148,33.94645176874123,35.056263,3.010859,2,2,-0.45689999999999986,78.4,0.1133,0.10402499999999999,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260513_013126/raw/0009_mppi_blind_clay_lane_change_v5_b0_s45/sim_diag.csv
