step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.318,0.021,0.32,0.940,0.00,1,18,10.00,5.63,+0.000,0.797,0.000,+0.000,0.797,0.000,0,9.184,7.84,0.000
40,3.998,0.123,2.06,1.449,11.72,1,18,10.00,5.00,+0.417,0.161,0.185,+0.417,0.161,0.185,0,8.730,7.75,0.000
59,7.541,1.112,15.69,3.276,-4.18,3,18,10.00,5.61,-0.149,0.384,0.034,-0.093,0.349,0.000,1,0.396,47.45,0.002
60,7.859,1.203,15.86,3.408,-5.56,3,18,10.00,5.57,-0.198,0.356,0.058,-0.022,0.304,0.000,1,0.446,48.02,0.008
61,8.190,1.297,15.95,3.534,-8.53,3,18,10.00,5.31,-0.304,0.334,0.082,+0.079,0.256,0.000,1,0.278,47.01,0.117
62,8.533,1.394,16.05,3.657,-13.51,3,18,10.00,4.80,-0.481,0.315,0.106,-0.683,0.095,0.000,1,-0.468,49.59,0.758
63,8.884,1.496,16.25,3.714,-18.52,3,18,10.00,4.33,-0.660,0.298,0.128,-0.726,0.135,0.000,1,-0.465,47.24,0.978
64,9.240,1.591,15.81,3.712,-23.84,3,18,10.00,3.91,-0.849,0.281,0.151,-0.836,0.150,0.000,1,-0.435,46.88,1.153
65,9.597,1.674,15.10,3.687,-24.24,3,18,10.00,3.88,-0.863,0.267,0.167,-0.806,0.001,0.000,1,-0.491,46.80,1.764
66,9.955,1.744,14.16,3.650,-23.92,3,18,10.00,3.90,-0.852,0.253,0.177,-0.723,0.000,0.003,1,-0.492,47.36,2.380
67,10.309,1.800,13.10,3.570,-22.98,4,18,10.00,3.97,-0.818,0.241,0.181,-0.884,0.000,0.073,1,-0.455,47.47,3.292
68,10.655,1.846,11.97,3.436,-20.62,4,18,10.00,4.16,-0.734,0.228,0.177,-0.784,0.000,0.167,1,-0.374,48.44,4.035
69,10.985,1.880,10.75,3.231,-20.54,4,18,10.00,4.16,-0.732,0.217,0.164,-0.757,0.000,0.070,1,-0.471,47.33,3.982
70,11.296,1.905,9.59,3.051,-18.67,4,18,10.00,4.32,-0.665,0.207,0.142,-0.842,0.000,0.128,1,-0.499,48.37,4.932
71,11.590,1.922,8.48,2.865,-19.97,4,18,10.00,4.21,-0.711,0.197,0.113,-0.766,0.000,0.310,1,-0.505,48.94,5.397
72,11.864,1.933,7.36,2.646,-20.93,4,18,10.00,4.14,-0.745,0.191,0.074,-0.502,0.000,0.104,1,-0.486,48.36,4.931
73,12.115,1.941,6.27,2.423,-19.16,4,18,10.00,4.28,-0.682,0.223,0.050,-0.393,0.176,0.000,1,-0.443,47.57,5.256
74,12.345,1.946,5.37,2.212,-18.65,4,18,10.00,4.33,-0.664,0.286,0.033,-0.693,0.000,0.012,1,-0.476,48.42,5.185
75,12.557,1.948,4.73,2.057,-20.22,4,18,10.00,4.20,-0.720,0.381,0.021,-0.743,0.044,0.000,1,-0.493,47.91,5.167
76,12.753,1.944,3.95,1.884,-19.84,4,18,10.00,4.23,-0.707,0.484,0.014,-0.675,0.000,0.092,1,-0.479,47.50,6.355
77,12.931,1.934,3.08,1.700,-19.81,4,18,10.00,4.23,-0.706,0.597,0.010,-0.304,0.439,0.000,1,-0.516,47.47,5.705
78,13.094,1.922,2.21,1.590,-19.30,4,18,10.00,4.28,-0.687,0.715,0.006,-0.842,0.238,0.000,1,-0.313,49.49,6.884
79,13.249,1.911,1.64,1.500,-19.51,4,18,10.00,4.26,-0.695,0.818,0.004,-0.768,0.903,0.000,1,-0.352,47.03,7.065
80,13.396,1.893,0.73,1.493,-20.78,4,18,10.00,4.15,-0.740,0.879,0.003,-0.836,0.000,0.281,1,-0.294,47.55,15.410
81,13.542,1.870,-0.14,1.449,-19.11,4,18,10.00,4.29,-0.681,0.919,0.002,-0.847,0.000,0.494,1,0.542,46.90,31.174
82,13.677,1.845,-0.93,1.261,-15.81,4,18,10.00,4.59,-0.563,0.946,0.001,-0.897,0.000,0.033,1,-0.478,49.13,12.798
83,13.796,1.818,-1.62,1.164,-17.40,4,18,10.00,4.44,-0.620,0.964,0.001,-0.817,0.000,0.202,1,-0.065,47.13,18.583
84,13.903,1.793,-2.39,1.007,-14.77,4,18,10.00,4.69,-0.526,0.977,0.001,-0.658,0.610,0.000,1,-0.467,47.74,9.271
85,13.998,1.770,-3.03,0.961,-10.05,4,18,10.00,5.17,-0.358,0.984,0.000,-0.159,0.000,0.193,1,-0.387,58.59,11.275
86,14.088,1.749,-3.65,0.882,-11.41,4,18,10.00,5.03,-0.406,0.990,0.000,-0.103,0.000,0.191,1,-0.462,47.93,16.681
87,14.168,1.735,-3.86,0.737,-14.24,4,18,10.00,4.74,-0.507,0.993,0.000,-0.589,0.000,0.045,1,-0.416,46.80,9.646
88,14.237,1.725,-3.93,0.664,-17.02,4,18,10.00,4.48,-0.606,0.996,0.000,-0.568,0.338,0.000,1,-0.468,47.37,8.656
89,14.299,1.711,-4.20,0.615,-14.34,4,18,10.00,4.73,-0.511,0.997,0.000,-0.745,0.620,0.000,1,-0.532,46.71,10.741
90,14.358,1.697,-4.48,0.607,-15.17,4,18,10.00,4.65,-0.540,0.998,0.000,-0.364,0.331,0.000,1,-0.475,47.38,9.091
91,14.420,1.680,-4.96,0.705,-14.63,4,18,10.00,4.71,-0.521,0.999,0.000,-0.760,0.000,0.294,1,-0.080,47.14,35.564
92,14.487,1.666,-5.21,0.625,-15.21,4,18,10.00,4.65,-0.542,0.999,0.000,-0.873,0.677,0.000,1,-0.501,47.04,11.307
93,14.528,1.658,-4.77,0.119,-19.08,4,18,10.00,4.29,-0.680,0.999,0.000,-0.705,0.691,0.000,1,-0.511,46.90,10.714
94,14.545,1.655,-3.67,0.232,-22.60,4,18,10.00,4.01,-0.805,1.000,0.000,-0.525,0.957,0.000,1,-0.507,48.14,11.678
95,14.573,1.649,-2.89,0.286,-22.80,4,18,10.00,4.00,-0.812,1.000,0.000,-0.852,0.278,0.000,1,-0.510,47.19,14.118
96,14.597,1.653,-1.18,0.293,-25.98,4,18,10.00,3.77,-0.925,1.000,0.000,-0.850,0.000,0.179,1,-0.422,46.85,19.676
97,14.638,1.655,0.31,0.510,-27.54,4,18,10.00,3.67,-0.981,1.000,0.000,-0.926,0.000,0.023,1,-0.496,47.06,18.798
98,14.685,1.657,1.63,0.437,-28.07,4,18,10.00,3.63,-1.000,1.000,0.000,-0.879,0.000,0.196,1,-0.470,48.11,23.282
99,14.728,1.660,2.69,0.413,-28.07,4,18,10.00,3.63,-1.000,1.000,0.000,-0.877,0.195,0.000,1,-0.466,46.99,24.616
100,14.773,1.666,3.26,0.489,-27.44,4,18,10.00,3.67,-0.977,1.000,0.000,-0.836,0.000,0.400,1,-0.392,47.19,37.218
